id,imageId,question,gold_answer,cclm_answer,xgqa_type,fullAnswer
20567664,n414992,Are the shorts brown and dry?,no,no,logical,"No, the shorts are brown but wet."
20567667,n414992,Which color are the shorts?,brown,black,query,The shorts are brown.
20567683,n414992,Are the shorts short or long?,long,short,choose,The shorts are long.
20567702,n414992,How big are the trunks that look black?,small,small,query,The trunks are small.
20567737,n414992,How wide is the beach the man is standing on top of?,narrow,wide,query,The beach is narrow.
20567751,n414992,Which color is the beach the man is standing on top of?,light brown,tan,query,The beach is light brown.
20567759,n414992,Does the dry beach look wide and sandy?,no,no,logical,"No, the beach is sandy but narrow."
20588828,n258500,Does the beach have the same color as the headband?,no,no,compare,"No, the beach is blue and the headband is white."
20588878,n258500,Are there rackets in the picture?,no,no,verify,"No, there are no rackets."
20588892,n258500,Is the hair band both white and small?,yes,no,logical,"Yes, the hair band is white and small."
20588909,n258500,What is the skater doing?,looking down,jumping,query,The skater is looking down.
20588910,n258500,Who in the picture is looking down?,skater,boy,query,The skater is looking down.
20588925,n258500,Who is using the skateboard?,skater,skateboarder,query,The skater is using the skateboard.
20588933,n258500,Who rides on a skateboard?,skater,boy,query,The skater rides on a skateboard.
20588934,n258500,Who rides on the skateboard?,skater,skateboarder,query,The skater rides on a skateboard.
20588944,n258500,Who is wearing a hair band?,skater,boy,query,The skater is wearing a hair band.
20588945,n258500,Who is wearing the headband?,skater,boy,query,The skater is wearing a hair band.
20588947,n258500,What is the person that is skateboarding wearing?,headband,shirt,query,The skater is wearing a head band.
20588948,n258500,What is the skater wearing?,headband,jeans,query,The skater is wearing a head band.
20588950,n258500,Is the person that is looking down wearing a headband?,yes,no,verify,"Yes, the skater is wearing a headband."
20588957,n258500,Is the logo green?,yes,yes,verify,"Yes, the logo is green."
20588977,n258500,"Where are the speakers, on the left or on the right of the image?",left,right,choose,The speakers are on the left of the image.
20588987,n258500,Do the speakers look high and white?,no,yes,logical,"No, the speakers are high but black."
20588998,n258500,What is the color of the devices in the top part?,black,black,query,The speakers are black.
20589011,n258500,Who is watching the person that is skateboarding?,audience,crowd,query,The audience is watching the skater.
20589013,n258500,Who is the happy audience watching?,skater,skateboarder,query,The audience is watching the skater.
20589015,n258500,Who is the audience watching?,skater,skateboarder,query,The audience is watching the skater.
20589022,n258500,What's under the skater?,graffiti,barrier,query,The graffiti is under the skater.
20589037,n258500,"Which color is that beach, blue or white?",blue,blue,choose,The beach is blue.
20600058,n196058,What are the animals that the brush is behind of?,zebras,zebras,query,The animals are zebras.
20600059,n196058,What kind of animal is the brush behind of?,zebras,zebra,query,The brush is behind the zebras.
20600062,n196058,Is the brush behind horses?,no,no,verify,"No, the brush is behind the zebras."
20600070,n196058,What is the tree in front of?,brush,sky,query,The tree is in front of the brush.
20600071,n196058,What is the tree before?,brush,fence,query,The tree is in front of the brush.
20600072,n196058,Is the tree in front of the brush?,yes,yes,verify,"Yes, the tree is in front of the brush."
20600077,n196058,Which kind of animal is the stone behind of?,zebras,zebra,query,The stone is behind the zebras.
20600081,n196058,Is the stone behind the zebras above the grass?,yes,yes,verify,"Yes, the stone is behind the zebras."
20600090,n196058,Do you see any short grass?,yes,yes,verify,"Yes, there is short grass."
20600114,n196058,Is the grass tall or short?,short,short,choose,The grass is short.
20600115,n196058,Does the grass below the zebra appear to be green and short?,yes,yes,logical,"Yes, the grass is green and short."
20600132,n196058,What is beneath the zebra that is not large?,grass,grass,query,The grass is beneath the zebra.
20600137,n196058,What is beneath the zebras the rock sits beside?,grass,grass,query,The grass is beneath the zebras.
20600162,n196058,What are the large animals called?,zebras,zebras,query,The animals are zebras.
20600165,n196058,What kind of animal is large?,zebras,zebra,query,The animal is zebras.
20600166,n196058,Are these zebras or goats?,zebras,zebras,choose,These are zebras.
20600175,n196058,Do the zebras in front of the brush look large and black and white?,yes,yes,logical,"Yes, the zebras are large and black and white."
20600178,n196058,How big are the zebras the brush is behind of?,large,small,query,The zebras are large.
20600191,n196058,Do the zebras above the grass look black and white?,yes,yes,verify,"Yes, the zebras are black and white."
20600192,n196058,What are the animals that are above the grass that is not tall?,zebras,zebras,query,The animals are zebras.
20600193,n196058,What kind of animal is above the grass?,zebras,zebra,query,The animals are zebras.
20600198,n196058,What are the animals in front of the brush that is not tall?,zebras,zebras,query,The animals are zebras.
20600199,n196058,What animals are in front of the brush?,zebras,zebras,query,The animals are zebras.
20600202,n196058,What animal is looking toward the small tree branch?,zebras,zebra,query,The zebras are looking toward the tree branch.
20600205,n196058,What animals are looking toward the tree branch?,zebras,zebras,query,The animals are zebras.
20600207,n196058,The zebras in front of the brush are looking toward what?,tree branch,ground,query,The zebras are looking toward the tree branch.
20600208,n196058,Are the zebras in front of the brush looking toward the tree branch?,yes,yes,verify,"Yes, the zebras are looking toward the tree branch."
20600229,n196058,Are there any seals or lambs?,no,no,logical,"No, there are no seals or lambs."
20600235,n196058,Which kind of animal is small?,zebra,zebra,query,The animal is a zebra.
20600238,n196058,Does the zebra to the right of the other zebras look small and striped?,yes,no,logical,"Yes, the zebra is small and striped."
20600241,n196058,What is the size of the zebra beside the other zebras?,small,small,query,The zebra is small.
20600269,n196058,What is sitting beside the zebras above the grass?,rock,rocks,query,The rock is sitting beside the zebras.
20600270,n196058,What animal is the rock that is gray sitting beside?,zebras,zebra,query,The rock is sitting beside the zebras.
20600272,n196058,What are the animals that the gray rock is sitting beside?,zebras,zebras,query,The animals are zebras.
20600275,n196058,Is the gray rock sitting beside donkeys?,no,no,verify,"No, the rock is sitting beside the zebras."
20602784,n168412,Is the ground dry?,yes,yes,verify,"Yes, the ground is dry."
20602803,n168412,Is the ground blue or brown?,brown,brown,choose,The ground is brown.
20602871,n168412,On which side of the photo is the huge animal?,right,left,query,The horse is on the right of the image.
20602904,n168412,What's the horse doing?,running,walking,query,The horse is running.
20602905,n168412,Do you think the horse is walking?,no,yes,verify,"No, the horse is running."
20602928,n168412,How large is the animal on the right side?,huge,large,query,The horse is huge.
20602943,n168412,What animal is running across the ground?,horse,horse,query,The horse is running across the ground.
20602944,n168412,What is the animal that is running across the ground?,horse,horse,query,The animal is a horse.
20602949,n168412,What is the horse running across?,ground,mountain,query,The horse is running across the ground.
20609175,n437064,"Which is less healthy, the whipped cream or the strawberry?",whipped cream,whipped cream,compare,The whipped cream is less healthy than the strawberry.
20609189,n437064,Is the color of the bowl the same as the table?,yes,yes,compare,"Yes, both the bowl and the table are white."
20609199,n437064,What do the spoon and the fork have in common?,material,material,compare,"The material, both the spoon and the fork are metallic."
20609212,n437064,Do you see either any cloth napkins or tables?,yes,yes,logical,"Yes, there is a cloth table."
20609228,n437064,Which kind of furniture is white?,table,table,query,The furniture is a table.
20609229,n437064,What is the cloth item of furniture called?,table,table,query,The piece of furniture is a table.
20609240,n437064,Which color is the table made of cloth?,white,brown,query,The table is white.
20609271,n437064,Is the table underneath a bottle?,no,no,verify,"No, the table is underneath the plate."
20609280,n437064,Are there both a strawberry and a plate in the picture?,yes,yes,logical,"Yes, there are both a strawberry and a plate."
20609295,n437064,On which side is the red fruit?,right,left,query,The strawberry is on the right of the image.
20609316,n437064,What fruit is behind the whipped cream?,strawberry,strawberry,query,The fruit is a strawberry.
20609318,n437064,Is the red strawberry behind the whipped cream?,yes,yes,verify,"Yes, the strawberry is behind the whipped cream."
20609320,n437064,What is in front of the bowl in the top of the picture?,strawberry,plate,query,The strawberry is in front of the bowl.
20609321,n437064,What's before the bowl?,strawberry,plate,query,The strawberry is in front of the bowl.
20609322,n437064,What is the fruit that is in front of the bowl that is to the right of the cake called?,strawberry,strawberry,query,The fruit is a strawberry.
20609323,n437064,What fruit is in front of the bowl?,strawberry,strawberry,query,The fruit is a strawberry.
20609324,n437064,What is the strawberry in front of?,bowl,flower,query,The strawberry is in front of the bowl.
20609330,n437064,Are there tablecloths or gourds in the photo?,no,no,logical,"No, there are no gourds or tablecloths."
20609349,n437064,Is the whipped cream on a wine glass?,no,no,verify,"No, the whipped cream is on the plate."
20609355,n437064,What is in front of the fruit that the bowl is behind of?,whipped cream,plate,query,The whipped cream is in front of the strawberry.
20609358,n437064,The whipped cream is in front of what?,strawberry,dessert,query,The whipped cream is in front of the strawberry.
20609361,n437064,What is the fruit that the whipped cream is in front of?,strawberry,strawberry,query,The fruit is a strawberry.
20609373,n437064,Are the utensil that looks silver and the utensil in front of the cake both metallic?,yes,yes,logical,"Yes, both the utensil and the spoon are metallic."
20609381,n437064,Is the utensil in front of the spoon made of wood?,no,no,verify,"No, the utensil is made of metal."
20609412,n437064,Does the plate look white?,yes,yes,verify,"Yes, the plate is white."
20609451,n437064,Does the utensil above the spoon look metallic and dirty?,no,yes,logical,"No, the fork is metallic but clean."
20609470,n437064,What is the fork made of?,metal,metal,query,The fork is made of metal.
20609497,n437064,Is the fork above a napkin?,no,no,verify,"No, the fork is above a spoon."
20609498,n437064,What is located on top of the spoon that is shown in this image?,fork,ice cream,query,The fork is on top of the spoon.
20609506,n437064,Is this fork on top of a napkin?,no,no,verify,"No, the fork is on top of the spoon."
20609547,n437064,What is the spoon made of?,metal,metal,query,The spoon is made of metal.
20609567,n437064,Is the utensil in front of the cake clean and metallic?,yes,no,logical,"Yes, the spoon is clean and metallic."
20609579,n437064,How clean is the spoon?,clean,dirty,query,The spoon is clean.
20609594,n437064,What dessert is the spoon behind of?,cake,cake,query,The spoon is behind the cake.
20609618,n437064,What dessert is the spoon in front of?,cake,cake,query,The spoon is in front of the cake.
20609638,n437064,Is the white bowl on the left or on the right side?,right,left,choose,The bowl is on the right of the image.
20609654,n437064,Which kind of fruit is the bowl behind of?,strawberry,strawberry,query,The bowl is behind the strawberry.
20609674,n437064,Is there a cake or a sandwich in this picture?,yes,yes,logical,"Yes, there is a cake."
20609698,n437064,Which kind of food is not sliced?,strawberry,strawberry,query,The food is a strawberry.
20609708,n437064,What kind of food isn't yellow?,strawberry,strawberry,query,The food is a strawberry.
20609754,n437064,What dessert is to the left of the whipped cream?,cake,cake,query,The dessert is a cake.
20609764,n437064,Do you see cakes to the left of the bowl the strawberry is in front of?,yes,yes,verify,"Yes, there is a cake to the left of the bowl."
20609774,n437064,Is the cake to the left or to the right of the bowl?,left,left,choose,The cake is to the left of the bowl.
20609782,n437064,Is the cake on a platter?,no,no,verify,"No, the cake is on a plate."
20611505,n28996,"Which are less healthy, the grapes or the brownie?",brownie,brownie,compare,The brownie are less healthy than the grapes.
20611506,n28996,"Which are healthier, the grapes or the cookie?",grapes,grapes,compare,The grapes are healthier than the cookie.
20611518,n28996,What do the brownie and the container have in common?,shape,color,compare,"The shape, both the brownie and the container are square."
20611520,n28996,What is the dessert that is the same shape as the large container called?,brownie,ice cream,query,The dessert is a brownie.
20611522,n28996,What do you think is the color of the candy in the top of the photo?,green,white,query,The candy is green.
20611530,n28996,Does the candy to the right of the brownie have orange color?,no,no,verify,"No, the candy is green."
20611533,n28996,What is the food that is to the right of the dessert that is sitting inside the container?,candy,candy,query,The food is a candy.
20611536,n28996,Are there any candies to the right of the dessert in the middle?,yes,no,verify,"Yes, there is a candy to the right of the bronwy."
20611539,n28996,Is the container large and square?,yes,no,logical,"Yes, the container is large and square."
20611554,n28996,Is this container large or small?,large,large,choose,The container is large.
20611590,n28996,Is the cheese that is to the right of the spoon small and round?,yes,no,logical,"Yes, the cheese is small and round."
20611643,n28996,Are there any round plates or grapes?,yes,yes,logical,"Yes, there are round grapes."
20611645,n28996,Are there any kiwis in the scene?,no,no,verify,"No, there are no kiwis."
20611668,n28996,What fruits are above the sandwiches?,grapes,apples,query,The fruits are grapes.
20611686,n28996,"Which kind of food is not cut, the grapes or the sandwiches?",grapes,grapes,choose,The grapes is not cut.
20611688,n28996,What type of food is not cut?,grapes,meat,query,The food is grapes.
20611690,n28996,Which kind of food isn't cut?,grapes,meat,query,The food is grapes.
20611694,n28996,What kind of food is tasty?,sandwiches,dessert,query,The food is sandwiches.
20611699,n28996,Which kind of food isn't tasty?,grapes,cheese,query,The food is grapes.
20611709,n28996,Which kind of food is to the left of the cookie?,sandwiches,candy,query,The food is sandwiches.
20611724,n28996,What is the food below the round fruits?,sandwiches,candy,query,The food is sandwiches.
20611737,n28996,Are there either spoons or containers?,yes,no,logical,"Yes, there is a spoon."
20611740,n28996,Do you see small spoons or cups?,yes,yes,logical,"Yes, there is a small spoon."
20611750,n28996,Does the spoon have small size?,yes,no,verify,"Yes, the spoon is small."
20611779,n28996,Is the spoon on top of the food below the grapes?,yes,yes,verify,"Yes, the spoon is on top of the sandwiches."
20611794,n28996,Is there any cheese or meat in the photo?,yes,no,logical,"Yes, there is cheese."
20611802,n28996,Of what color is the cheese that is inside the sandwiches?,orange,white,query,The cheese is orange.
20611829,n28996,Is there a plate or a pizza in the picture?,no,no,logical,"No, there are no pizzas or plates."
20611838,n28996,In which part is the pink ham?,left,left,query,The ham is on the left of the image.
20611853,n28996,Which kind of meat is inside the sandwiches?,ham,ham,query,The meat is ham.
20611855,n28996,What is the ham inside of?,sandwiches,basket,query,The ham is inside the sandwiches.
20611885,n28996,What color is the bronwy that is sitting inside the container?,brown,brown,query,The brownie is brown.
20611897,n28996,What is the dessert to the left of the candy on the right?,brownie,ice cream,query,The dessert is a brownie.
20611913,n28996,What's sitting inside the container?,brownie,tissue,query,The bronwy is sitting inside the container.
20611914,n28996,What is the dessert that is sitting inside the container?,brownie,ice cream,query,The dessert is a brownie.
20611918,n28996,What do you think is the bronwy sitting inside of?,container,painting,query,The bronwy is sitting inside the container.
20611924,n28996,Is the dessert to the left of the candy sitting inside the container that is not small?,yes,yes,verify,"Yes, the brownie is sitting inside the container."
20611942,n28996,What shape is the food the cheese is below?,rectangular,square,query,The cookie is rectangular.
20611953,n28996,What is the name of the food above the round cheese?,cookie,peanut butter,query,The food is a cookie.
20611956,n28996,Is the cookie above milk?,no,no,verify,"No, the cookie is above the cheese."
20618692,n126087,What place is this image in?,courtyard,lawn,query,It is at the courtyard.
20618693,n126087,Which place is it?,courtyard,field,query,It is a courtyard.
20618697,n126087,Are both the courtyard and the wristband the same color?,no,no,compare,"No, the courtyard is green and the wristband is white."
20618704,n126087,What color does the wrist watch the woman is wearing have?,pink,silver,query,The wrist watch has pink color.
20618739,n126087,Are the tennis rackets in the bottom?,yes,yes,verify,"Yes, the tennis rackets are in the bottom of the image."
20618742,n126087,Are there either baseball bats or rackets that are not metallic?,no,no,logical,"No, there are rackets but they are metallic."
20618748,n126087,What material is used to make the tennis rackets in front of the people?,metal,metal,query,The tennis rackets are made of metal.
20618753,n126087,What are the rackets lying on top of?,courtyard,ground,query,The rackets are lying on top of the courtyard.
20618754,n126087,What is in front of the sitting-down people that are lying on top of the courtyard?,rackets,racket,query,The rackets are in front of the people.
20618756,n126087,Who are the rackets in front of?,people,girl,query,The rackets are in front of the people.
20618768,n126087,Which side is the happy man on?,left,left,query,The man is on the left of the image.
20618787,n126087,Does that man appear to be standing?,no,no,verify,"No, the man is lying."
20618816,n126087,Is the adult man to the right or to the left of the woman that wears a wrist band?,left,left,choose,The man is to the left of the woman.
20618818,n126087,Who is wearing the shirt?,man,woman,query,The man is wearing a shirt.
20618821,n126087,Is the happy man wearing a cap?,no,yes,verify,"No, the man is wearing a shirt."
20618836,n126087,Who is sitting?,people,people,query,The people are sitting.
20618842,n126087,What are the people behind the rackets lying on top of?,courtyard,ground,query,The people are lying on top of the courtyard.
20618843,n126087,Are there people behind the tennis rackets?,yes,yes,verify,"Yes, there are people behind the tennis rackets."
20618861,n126087,Is the shirt orange and short sleeved?,yes,yes,logical,"Yes, the shirt is orange and short sleeved."
20618869,n126087,Does the short sleeved shirt have blue color?,no,no,verify,"No, the shirt is orange."
20618877,n126087,Does the shirt seem to be long sleeved?,no,no,verify,"No, the shirt is short sleeved."
20618932,n126087,Who is wearing a wristband?,woman,girl,query,The woman is wearing a wristband.
20618933,n126087,Who is wearing the wristband?,woman,girl,query,The woman is wearing a wristband.
20631365,n570181,Which place is it?,field,field,query,It is a field.
20631383,n570181,What is the black face mask made of?,metal,plastic,query,The face mask is made of metal.
20631389,n570181,Is the umpire on the left of the image?,no,no,verify,"No, the umpire is on the right of the image."
20631423,n570181,Who is crouching?,umpire,catcher,query,The umpire is crouching.
20631436,n570181,Who is wearing a shirt?,umpire,umpire,query,The umpire is wearing a shirt.
20631446,n570181,Who is wearing trousers?,umpire,batter,query,The umpire is wearing trousers.
20631451,n570181,Is the male person behind the catcher wearing a face mask?,yes,yes,verify,"Yes, the umpire is wearing a face mask."
20631461,n570181,Of what color are the pants that the umpire wears?,black,gray,query,The trousers are black.
20631475,n570181,Do the black pants seem to be long?,yes,no,verify,"Yes, the pants are long."
20631495,n570181,Does the shirt made of cotton look orange?,no,no,verify,"No, the shirt is blue."
20631504,n570181,Does the shirt that is made of cotton look short sleeved or long sleeved?,short sleeved,long sleeved,choose,The shirt is short sleeved.
20631541,n570181,Does the crowd appear to be walking?,no,no,verify,"No, the crowd is sitting."
20631544,n570181,Who is watching the person that is in front of the wall?,crowd,crowd,query,The crowd is watching the batter.
20631545,n570181,Who is watching the batter?,crowd,crowd,query,The crowd is watching the batter.
20631547,n570181,Who is the crowd watching?,batter,batter,query,The crowd is watching the batter.
20631593,n570181,Who is standing?,batter,umpire,query,The batter is standing.
20631621,n570181,Is the batter in front of the catcher female and young?,no,no,logical,"No, the batter is young but male."
20631647,n570181,Who is standing on the home plate?,batter,batter,query,The batter is standing on the home plate.
20631650,n570181,Who is wearing a helmet?,batter,player,query,The batter is wearing a helmet.
20631651,n570181,Who is wearing the helmet?,batter,player,query,The batter is wearing a helmet.
20631662,n570181,Who is holding the baseball bat?,batter,player,query,The batter is holding the baseball bat.
20631665,n570181,What is the person in front of the wall holding?,baseball bat,bat,query,The batter is holding the baseball bat.
20631666,n570181,What is the batter holding?,baseball bat,bat,query,The batter is holding the baseball bat.
20631671,n570181,Who is wearing shoes?,batter,batter,query,The batter is wearing shoes.
20631672,n570181,Who is wearing the shoes?,batter,batter,query,The batter is wearing shoes.
20631677,n570181,Who wears trousers?,batter,batter,query,The batter wears trousers.
20631682,n570181,Who is standing in front of the umpire on the right?,batter,batter,query,The batter is standing in front of the umpire.
20631691,n570181,Who is standing before the catcher?,batter,batter,query,The batter is standing in front of the catcher.
20631706,n570181,Does the shirt made of cloth look long sleeved and blue?,no,yes,logical,"No, the shirt is blue but short sleeved."
20631803,n570181,How long is the baseball bat the batter is holding?,short,long,query,The baseball bat is short.
20631828,n570181,Are the blue shoes made of leather or rubber?,rubber,leather,choose,The shoes are made of rubber.
20631852,n570181,Are the white pants checkered and long?,no,no,logical,"No, the pants are long but striped."
20631868,n570181,Are both the face mask that looks red and the black face mask metallic?,yes,yes,logical,"Yes, both the face mask and the face mask are metallic."
20631879,n570181,Is the catcher on the right side or on the left?,right,left,choose,The catcher is on the right of the image.
20631887,n570181,What is the catcher doing?,waiting,crouching,query,The catcher is waiting.
20631888,n570181,Who in the picture is waiting?,catcher,catcher,query,The catcher is waiting.
20631894,n570181,Is the catcher playing or waiting?,waiting,waiting,choose,The catcher is waiting.
20631940,n570181,Who is wearing a uniform?,catcher,batter,query,The catcher is wearing a uniform.
20631941,n570181,Who is wearing the uniform?,catcher,batter,query,The catcher is wearing a uniform.
20631953,n570181,Who is in front of the person that is crouching?,catcher,batter,query,The catcher is in front of the umpire.
20631973,n570181,Where is the catcher standing on?,field,field,query,The catcher is standing on the field.
20631990,n570181,How clean is the uniform that looks gray and red?,clean,dirty,query,The uniform is clean.
20632010,n570181,Is the baseball mitt bright?,yes,yes,verify,"Yes, the baseball mitt is bright."
20636767,n184385,What is the vegetable that is the same shape as the stove top called?,potato,carrot,query,The vegetable is a potato.
20636770,n184385,What do the burner and the potato have in common?,shape,color,compare,"The shape, both the burner and the potato are round."
20636771,n184385,Does the stove top have the same color as the stove?,no,yes,compare,"No, the stove top is black and the stove is white."
20636773,n184385,Are the cutting board and the stove made of the same material?,no,no,compare,"No, the cutting board is made of wood and the stove is made of metal."
20636792,n184385,Which side is the closed oven on?,left,left,query,The oven is on the left of the image.
20636816,n184385,Is the appliance that is to the left of the cutting board closed or maybe open?,closed,open,choose,The oven is closed.
20636818,n184385,What is the appliance to the left of the cutting board the potato is on?,oven,stove,query,The appliance is an oven.
20636862,n184385,Is there a tomato beside the vegetable in the bottom?,no,no,verify,"No, there is a carrot beside the potato."
20636867,n184385,What vegetable is on the cutting board?,carrot,carrot,query,The vegetable is a carrot.
20636869,n184385,What is the carrot on?,cutting board,cutting board,query,The carrot is on the cutting board.
20636919,n184385,Is the round vegetable cooked or raw?,raw,raw,choose,The potato is raw.
20636922,n184385,Does the potato look fried and round?,no,yes,logical,"No, the potato is round but raw."
20636924,n184385,Are there tomatoes or potatoes that are not round?,no,no,logical,"No, there is a potato but it is round."
20636929,n184385,What shape is the potato?,round,round,query,The potato is round.
20636940,n184385,What kind of vegetable is on the cutting board made of wood?,potato,carrot,query,The vegetable is a potato.
20636942,n184385,Which kind of vegetable is on the cutting board?,potato,carrot,query,The vegetable is a potato.
20636946,n184385,Which kind of cooking utensil is the potato on?,cutting board,cutting board,query,The potato is on the cutting board.
20636988,n184385,Is the small utensil in the top of the image?,yes,yes,verify,"Yes, the spoon is in the top of the image."
20636999,n184385,Does the utensil beside the pan have black color and small size?,no,no,logical,"No, the spoon is small but silver."
20637008,n184385,How big is the utensil to the right of the pot?,small,large,query,The spoon is small.
20637027,n184385,Do you see either a spoon or a fork that are made of plastic?,no,no,logical,"No, there is a spoon but it is made of stainless steel."
20637029,n184385,Is the small utensil made of plastic or stainless steel?,stainless steel,stainless steel,choose,The spoon is made of stainless steel.
20637062,n184385,What is the spoon sitting atop?,stove,cutting board,query,The spoon is sitting atop the stove.
20637064,n184385,What is the appliance that the utensil made of stainless steel is sitting atop?,stove,stove,query,The appliance is a stove.
20637066,n184385,Is the spoon sitting atop a stove?,yes,yes,verify,"Yes, the spoon is sitting atop a stove."
20637075,n184385,Are there any drawers or cabinets in the picture?,no,no,logical,"No, there are no drawers or cabinets."
20637091,n184385,What cooking utensil is made of wood?,cutting board,cutting board,query,The cooking utensil is a cutting board.
20637096,n184385,"What cooking utensil is made of wood, the cutting board or the pan?",cutting board,cutting board,choose,The cutting board is made of wood.
20637106,n184385,What color is the cooking utensil that is to the right of the oven?,brown,gray,query,The cutting board is brown.
20637120,n184385,What is the cooking utensil that is to the right of the appliance that is not open?,cutting board,cutting board,query,The cooking utensil is a cutting board.
20637135,n184385,Are there pots?,yes,no,verify,"Yes, there is a pot."
20637165,n184385,"What material is the pot to the left of the spoon, stainless steel or glass?",stainless steel,stainless steel,choose,The pot is made of stainless steel.
20637175,n184385,Which color do you think is the pot to the left of the spoon?,silver,silver,query,The pot is silver.
20637190,n184385,Is the pot made of stainless steel green and deep?,no,no,logical,"No, the pot is deep but silver."
20637192,n184385,Does the pot made of stainless steel look deep?,yes,yes,verify,"Yes, the pot is deep."
20637194,n184385,What is the depth of the pot?,deep,deep,query,The pot is deep.
20637212,n184385,What is that pot on?,burner,stove,query,The pot is on the stove top.
20637213,n184385,What is the pot on?,burner,stove,query,The pot is on the stove top.
20637216,n184385,Is there a kettle on the stove top that is black?,no,no,verify,"No, there is a pot on the burner."
20637228,n184385,Is the pot to the left or to the right of the pan?,left,left,choose,The pot is to the left of the pan.
20637245,n184385,"In which part of the image is the pan, the bottom or the top?",top,top,choose,The pan is in the top of the image.
20637261,n184385,What color is the cooking utensil in the top of the image?,silver,gray,query,The pan is silver.
20637269,n184385,Is there either a black kettle or pan in the photo?,no,no,logical,"No, there is a pan but it is silver."
20637278,n184385,What is the cooking utensil to the right of the pot?,pan,cutting board,query,The cooking utensil is a pan.
20637294,n184385,What is the pan on?,burner,stove,query,The pan is on the stove top.
20637305,n184385,What appliance is white?,stove,stove,query,The appliance is a stove.
20637310,n184385,Which kind of appliance isn't white?,oven,stove,query,The appliance is an oven.
20637318,n184385,"Which kind of appliance is not metallic, the oven or the stove?",oven,oven,choose,The oven is not metallic.
20637319,n184385,What kind of appliance is not metallic?,oven,stove,query,The appliance is an oven.
20637333,n184385,What color is the appliance that is beside the wall?,white,gray,query,The stove is white.
20637345,n184385,Is the appliance beside the wall metallic and black?,no,no,logical,"No, the stove is metallic but white."
20644644,n250821,Which room is it?,bedroom,bedroom,query,It is a bedroom.
20644658,n250821,What is on the paper?,cable,shoe,query,The cable is on the paper.
20644659,n250821,The cable is on what?,paper,bed,query,The cable is on the paper.
20644660,n250821,What is the cable on?,paper,bed,query,The cable is on the paper.
20644661,n250821,Is the black cable on the paper?,yes,yes,verify,"Yes, the cable is on the paper."
20644671,n250821,What color are the jeans?,gray,light blue,query,The jeans are gray.
20644677,n250821,How clean are the sneakers?,dirty,dirty,query,The sneakers are dirty.
20644681,n250821,What is falling off the floor?,sneakers,cord,query,The sneakers are falling off the floor.
20644698,n250821,Is the bedroom dirty or clean?,dirty,dirty,choose,The bedroom is dirty.
20644699,n250821,Are there cats in this picture?,yes,yes,verify,"Yes, there is a cat."
20644706,n250821,Is there a cat in the scene that is healthy?,yes,yes,verify,"Yes, there is a cat that is healthy."
20644716,n250821,On which side is the healthy cat?,right,left,query,The cat is on the right of the image.
20644728,n250821,What animal is sitting at the bedroom that looks dirty?,cat,cat,query,The animal is a cat.
20644732,n250821,The animal that is not unhealthy is sitting where?,bedroom,floor,query,The cat is sitting at the bedroom.
20644733,n250821,Where is the cat sitting?,bedroom,floor,query,The cat is sitting at the bedroom.
20644734,n250821,What animal is looking at him?,cat,cat,query,The cat is looking at the man.
20644736,n250821,What animal is looking at the man?,cat,cat,query,The cat is looking at the man.
20644739,n250821,Which kind of animal is looking at the man?,cat,cat,query,The animal is a cat.
20644755,n250821,Is the man in the bottom or in the top of the picture?,top,top,choose,The man is in the top of the image.
20644759,n250821,What is he doing?,staring,bending,query,The man is staring.
20644764,n250821,Is the man drinking or staring?,staring,drinking,choose,The man is staring.
20644770,n250821,What is the man wearing?,jeans,shorts,query,The man is wearing jeans.
20644777,n250821,Who is watching the cat?,man,man,query,The man is watching the cat.
20644779,n250821,What animal is the person that is staring watching?,cat,cat,query,The man is watching the cat.
20644781,n250821,What animal is the man watching?,cat,cat,query,The man is watching the cat.
20644798,n250821,Is the floor dark and clean?,no,no,logical,"No, the floor is dark but dirty."
20645343,n98544,Is it indoors or outdoors?,indoors,indoors,choose,It is indoors.
20645440,n98544,Is the color of the heater different than that of the wall?,yes,no,compare,"Yes, the wall is green and the heater is white."
20645457,n98544,Which color do you think the floor has?,gray,gray,query,The floor has gray color.
20645465,n98544,Is the gray floor clean and light?,yes,no,logical,"Yes, the floor is clean and light."
20645470,n98544,How clean is the floor?,clean,clean,query,The floor is clean.
20645492,n98544,On which side of the photo is the small faucet?,left,left,query,The tap is on the left of the image.
20645496,n98544,Does the tap that is not dirty look small and silver?,yes,yes,logical,"Yes, the faucet is small and silver."
20645543,n98544,How clean is the faucet?,clean,clean,query,The faucet is clean.
20645561,n98544,Is the toilet white and dirty?,no,no,logical,"No, the toilet is white but clean."
20645600,n98544,Is this toilet open or closed?,closed,closed,choose,The toilet is closed.
20645610,n98544,What is in the bathroom?,toilet,toilet,query,The toilet is in the bathroom.
20645616,n98544,What is leaning against the wall that is not dirty?,toilet,toilet paper,query,The toilet is leaning against the wall.
20645617,n98544,What is leaning against the wall?,toilet,toilet paper,query,The toilet is leaning against the wall.
20645638,n98544,Which side of the photo is the toilet paper on?,right,left,query,The toilet paper is on the right of the image.
20645648,n98544,Which color is the toilet paper on the right?,white,white,query,The toilet paper is white.
20645657,n98544,Are there toilet papers on the wall?,yes,yes,verify,"Yes, there is a toilet paper on the wall."
20645663,n98544,Are there trash cans next to the toilet?,no,no,verify,"No, there is a toilet paper next to the toilet."
