id,imageId,question,gold_answer,cclm_answer,xgqa_type,fullAnswer
20177765,n55058,Was ist das Fleisch auf dem Kochgeschirr aus Holz?,burger,burger,query,The meat is a burger.
20452098,n6908,Was ist um das Bild herum?,picture frame,frame,query,The picture frame is around the picture.
201704599,n164272,Sind die Bäume braun und reichlich vorhanden?,no,no,logical,"No, the trees are abundant but green."
201056119,n259002,"Welches Geschlecht hat der Fussballspieler, der auf dem Rasen steht?",male,female,query,The soccer player is male.
20452097,n6908,Was ist um das dunkle Bild herum?,picture frame,frame,query,The picture frame is around the picture.
201235672,n527589,Was sind die Früchte oben auf dem Korb?,bananas,apples,query,The fruits are bananas.
201616238,n65230,Wie hart sind die braunen Wände?,hard,hard,query,The walls are hard.
201599835,n285391,"In welchem Teil des Bildes befindet sich das Seil, unten oder oben?",top,top,choose,The rope is in the top of the image.
20706220,n264887,Vor welchem Gerät befindet sich das Mauspad?,monitor,computer,query,The mouse pad is in front of the monitor.
202000910,n299528,Wer fährt auf dem Skateboard?,skater,man,query,The skater rides on a skateboard.
201639423,n497789,Wie heißen die Tiere links vom weißen Fahrzeug?,zebras,ice cream,query,The animals are zebras.
201623778,n501609,Ist der rote Ofen unter einer Mikrowelle?,yes,yes,verify,"Yes, the oven is below a microwave."
20178101,n55058,Worin befinden sich die Pommes?,serving dish,basket,query,The fries are inside the serving dish.
20361349,n352479,Ist die Jacke blau und langärmelig?,yes,yes,logical,"Yes, the jacket is blue and long sleeved."
202119614,n544255,Sehen die Bäume unter dem Himmel groß oder klein aus?,tall,large,choose,The trees are tall.
201756554,n567860,Welches Tier ist weiß?,kitten,cat,query,The animal is a kitten.
20307200,n554880,Welches Gerät befindet sich  hinter dem Mann?,television,camera,query,The device is a television.
20757045,n433532,"Was ist größer als das Getränk, das sich im oberen Teil befindet?",oil,large,query,The oil is larger than the wine.
201548929,n314171,Was hält der kleine Raum?,picture,blender,query,The room is holding the picture.
20757043,n433532,Scheint das Öl in der Nähe des Regals dünn- oder dickflüssig zu sein?,thick,thin,choose,The oil is thick.
20886929,n282436,Ist es draußen?,no,no,verify,"No, it is indoors."
20452279,n6908,Was befindet sich neben den Blumen?,chair,pillow,query,The chair is sitting next to the flowers.
20886921,n282436,Welches Zimmer ist es?,office,office,query,It is an office.
20757048,n433532,Das Öl ist größer als was?,wine,large,query,The oil is larger than the wine.
202228243,n77818,Woraus besteht der Pfefferstreuer?,wood,floor,query,The pepper grinder is made of wood.
201982992,n526228,Vor wem steht der Couchtisch?,man,man,query,The coffee table is in front of the man.
201639085,n497789,Sind alle Tiere Zebras?,no,no,compare,"No, there are both giraffes and zebras."
201400046,n344136,Was ist vor der Wand?,couch,couch,query,The couch is in front of the wall.
201207447,n222915,Auf welcher Seite des Bildes befindet sich die leere Tasse?,right,left,query,The mug is on the right of the image.
201822409,n417401,Aus welchem Material besteht die Toilette in der Nähe des Toilettenpapiers?,porcelain,porcelain,query,The toilet is made of porcelain.
202119770,n500308,Woraus besteht der Boden?,concrete,floor,query,The floor is made of concrete.
202119775,n500308,Ist der Boden rau und schwarz?,no,no,logical,"No, the floor is black but smooth."
202119779,n500308,Welche Farbe hat der Boden?,black,gray,query,The floor is black.
202119808,n500308,Sehen Sie auf dem Foto Kühlschränke?,yes,yes,verify,"Yes, there is a refrigerator."
20899058,n243701,Wer steht auf diesem Foto?,girl,woman,query,The girl is standing.
20381367,n398257,Wovor befindet sich das Sweatshirt?,rug,desk,query,The sweatshirt is in front of the rug.
20177831,n55058,Wie groß ist die Zwiebel links vom Servierteller?,small,small,query,The onion is small.
20381361,n398257,An welcher Art von Möbel hängt das Sweatshirt?,chair,bookshelf,query,The sweatshirt is hanging from the chair.
20178128,n55058,"In welchem Teil des Bildes befindet sich die Tasse, unten oder oben?",top,top,choose,The mug is in the top of the image.
20645600,n98544,Ist diese Toilette offen oder geschlossen?,closed,open,choose,The toilet is closed.
20741063,n23762,Stehen Flaschen auf dem Holztisch?,no,yes,verify,"No, there is a vase on the table."
201752809,n262929,Sehen die Schuhe dunkel aus?,yes,yes,verify,"Yes, the shoes are dark."
201623309,n501609,Was haben die Schränke und die Vitrinen gemeinsam?,material,material,compare,"The material, both the cupboards and the cabinets are wooden."
201861423,n390187,Trägt die Person Jeans?,no,helmet,verify,"No, the person wears sneakers."
20722026,n89148,Welche Farbe hat die Leiter?,silver,white,query,The ladder is silver.
201669333,n238266,Sehen Sie braune Stühle oder Kuchen?,yes,yes,logical,"Yes, there is a brown cake."
201795055,n119944,Was macht der Elefant?,staring,wood,query,The elephant is staring.
202012583,n326988,Welche Möbelstücke stehen hinter der Frau?,cabinets,cabinets,query,The pieces of furniture are cabinets.
20482257,n195249,Hat der blaue Hut eine große Größe?,no,no,verify,"No, the hat is small."
201504737,n298104,Was ist auf dem Surfbrett hinter dem Schild?,flower,flower,query,The flower is on the surf board.
202023539,n95313,Sieht der Teppich klein und bunt aus?,yes,yes,logical,"Yes, the rug is small and colorful."
202208386,n124651,Welche Art von Schild befindet sich auf der Straße?,traffic sign,street sign,query,The sign is a traffic sign.
20316985,n350766,Sehen Sie eine Holztür oder ein Holzfenster?,yes,yes,logical,"Yes, there is a wood window."
202270900,n469156,Ist das ein Skateboarder oder ein Snowboarder?,skateboarder,skateboarder,choose,This is a skateboarder.
202270903,n469156,Wer trägt einen Handschuh?,skateboarder,boy,query,The skateboarder is wearing a glove.
20863702,n14,Sieht das Motorrad glatt aus?,yes,yes,verify,"Yes, the motorbike is smooth."
202270904,n469156,Wer trägt den Handschuh?,skateboarder,boy,query,The skateboarder is wearing a glove.
202162303,n69237,"Wie groß ist der Stuhl, der aus Holz gefertigt ist?",small,small,query,The chair is small.
201735322,n240973,Welches Gerät ist eingeschaltet?,laptop,computer,query,The device is a laptop.
201878373,n342511,Gibt es Glühbirnen oder Zelte?,no,no,logical,"No, there are no light bulbs or tents."
201735499,n240973,"Welche Farbe haben die Holzregale, die oben auf dem Schreibtisch stehen?",brown,brown,query,The shelves are brown.
202218564,n578564,"Woraus bestehen die Kanister, die links vom Toaster stehen?",metal,kitchen,query,The canisters are made of metal.
2066009,n356822,Neben wem sitzt der Junge?,girl,woman,query,The boy is sitting next to the girl.
202060111,n14087,Wovor befindet sich die Couch?,curtains,living room,query,The couch is in front of the curtains.
202060113,n14087,Sehen Sie ein Bett vor den weißen Vorhängen?,no,no,verify,"No, there is a couch in front of the curtains."
20752413,n209843,Ist der Spiegel auf der linken Seite des Fotos?,no,no,verify,"No, the mirror is on the right of the image."
202012859,n326988,Spielt die Person links vom Regal mit einem Mobiltelefon?,no,game,verify,"No, the man is playing at the television."
201795582,n119944,Welches Tier schaut das Kind an?,elephant,elephant,query,The kid looks at the elephant.
201795584,n119944,"Welches ist das Tier, das die männliche Person ansieht?",elephant,elephant,query,The animal is an elephant.
2066007,n356822,"Sitzt der Junge rechts oder links von der Person, neben der der Mann sitzt?",right,left,choose,The boy is to the right of the girl.
20340788,n346247,Welcher Ort wird angezeigt?,school,road,query,It is a school.
20894309,n272313,Was befindet sich vor dem riesigen Gebäude?,tree,trees,query,The tree is in front of the building.
20706200,n264887,Befindet sich das Mousepad rechts neben den Bechern auf dem Schreibtisch?,yes,yes,verify,"Yes, the mouse pad is to the right of the cups."
201185787,n494918,Sind die kurzen Hosen orange oder schwarz?,orange,orange,choose,The shorts are orange.
20340780,n513100,Was für Möbel befinden sich unter dem weißen Tisch?,chair,chairs,query,The piece of furniture is a chair.
20340781,n513100,Welche Art von Möbel befindet sich unter dem Tisch?,chair,chair,query,The piece of furniture is a chair.
20894302,n272313,Wer hat den Knieschoner an?,boy,man,query,The knee pad is worn on the boy.
2091058,n565418,Wie groß ist der braune Dreck?,small,large,query,The dirt is small.
201879470,n290409,Ist das ein Lastwagen oder ein Bus?,truck,bus,choose,This is a truck.
20631677,n570181,Wer trägt Hosen?,batter,batter,query,The batter wears trousers.
201510262,n541854,Sieht die Gabel hart und silber aus?,yes,yes,logical,"Yes, the fork is hard and silver."
201859673,n546884,"Was für ein Möbel ist das, ein Bücherregal oder ein Tisch?",table,table,choose,That is a table.
201407286,n282607,Gibt es Frauen?,no,no,verify,"No, there are no women."
201407280,n282607,Wie sauber ist das T-Shirt?,clean,clean,query,The t-shirt is clean.
20169805,n58220,Sieht diese Fahne rot aus?,no,no,verify,"No, the flag is yellow."
201951792,n256120,Steht die Maschine oben auf einem Bücherregal?,no,no,verify,"No, the machine is on top of a table."
201951790,n256120,Was befindet sich oben auf dem Tisch?,machine,bucket,query,The machine is on top of the table.
202218900,n578564,Befindet sich rechts neben dem Toaster eine Mikrowelle?,no,yes,verify,"No, there is a jar to the right of the toaster."
202262546,n538039,Ist der Mann auf dem Rasen glücklich und alt?,yes,no,logical,"Yes, the man is happy and old."
202262544,n538039,Sieht der Mann auf dem Rasen jung aus?,no,yes,verify,"No, the man is old."
201153620,n160664,Auf wen schaut die Giraffe herab?,man,camera,query,The giraffe is looking down at the man.
20462051,n571179,Wer auf diesem Foto fährt Ski?,woman,woman,query,The woman is skiing.
20866112,n579256,"Ist sie links oder rechts von der Flasche, die schwer aussieht?",left,left,choose,The woman is to the left of the bottle.
20652443,n400036,"Was sind die Fahrzeuge, hinter denen die Frau steht?",cars,cars,query,The vehicles are cars.
202284837,n100991,Sieht das Messer auf der Serviette grün und dünn aus?,no,no,logical,"No, the knife is thin but silver."
201497592,n315887,Hat der Lautsprecher die gleiche Farbe wie die Tastatur?,yes,no,compare,"Yes, both the speaker and the keyboard are white."
20652444,n400036,Hinter welchen Fahrzeugen befindet sich die Frau?,cars,cars,query,The woman is behind the cars.
201175306,n357784,Ist die Katze im oberen oder unteren Teil des Bildes?,bottom,bottom,choose,The cat is in the bottom of the image.
20655329,n199097,Sieht das Straßenschild klein und rot aus?,yes,yes,logical,"Yes, the street sign is small and red."
20491651,n335542,Sind die Tiere alle vom gleichen Typ?,no,no,compare,"No, there are both birds and bears."
202107913,n133585,Sieht die Person links neben dem Jungen dick aus?,yes,yes,verify,"Yes, the person is fat."
2012597,n318370,Was haben die Flasche und das Getränk gemeinsam?,material,color,compare,"The material, both the bottle and the drink are plastic."
20162357,n202379,"Glauben Sie, dass dieser Zaun gerade ist?",yes,no,verify,"Yes, the fence is straight."
202133672,n412144,Wer steht?,skateboarder,people,query,The skateboarder is standing.
20162353,n202379,Ist der Zaun gerade und lang?,yes,yes,logical,"Yes, the fence is straight and long."
20609547,n437064,Woraus besteht der Löffel?,metal,table,query,The spoon is made of metal.
20982405,n52544,Welche Farbe hat das gestrickte Hemd in der Nähe des Glases?,green,brown,query,The shirt is green.
201590227,n260762,"Was für ein Fahrzeug ist das, ein Lastwagen oder ein Bus?",truck,truck,choose,That is a truck.
20541130,n527290,Was für ein Muster hat das Hemd?,striped,striped,query,The shirt is striped.
201188246,n483840,Sieht die amerikanische Flagge hoch aus?,yes,yes,verify,"Yes, the American flag is high."
201873360,n309148,Ist das ein Feuerwehrauto oder ein Traktor?,fire truck,fire truck,choose,That is a fire truck.
20149740,n65866,Woraus besteht Ihrer Meinung nach die Badewanne?,porcelain,bathroom,query,The bath tub is made of porcelain.
20149742,n65866,Woraus besteht die Badewanne?,porcelain,bathroom,query,The bath tub is made of porcelain.
202223273,n257997,"Sehen Sie irgendwelche Hüte, die blau sind?",no,no,verify,"No, there is a hat but it is white."
201557024,n525901,Welche Größe hat das abgedeckte Fenster?,large,large,query,The window is large.
201235514,n527589,Auf welcher Seite des Bildes befinden sich die Regale?,right,left,query,The shelves are on the right of the image.
201510995,n575770,Ist der Teppich unterhalb des Koffers grau und schmutzig?,no,no,logical,"No, the rug is gray but clean."
201510992,n575770,Auf welcher Seite des Bildes liegt der Teppich?,left,left,query,The rug is on the left of the image.
2017193,n324908,Ist die Trockenweide grösser als ein Zebra?,no,no,verify,"No, the pasture is larger than a horse."
202121409,n140421,Auf welcher Seite befinden sich die bunten Teller?,right,left,query,The plates are on the right of the image.
202133659,n412144,Sehen Sie dort ein Kind oder einen Skateboarder?,yes,yes,logical,"Yes, there is a skateboarder."
202240700,n162148,Worauf wird das Hemd getragen?,undershirt,shirt,query,The shirt is worn on the undershirt.
202240701,n162148,Worauf wird das Hemd getragen?,undershirt,shirt,query,The shirt is worn on the undershirt.
202240702,n162148,"Wird das weiße Hemd auf dem Unterhemd getragen, das die Frau trägt?",yes,yes,verify,"Yes, the shirt is worn on the undershirt."
20151832,n313060,Gibt es entweder große Männer oder Frauen?,no,no,logical,"No, there is a woman but she is short."
20692420,n499081,Sind die Handtücher auf der linken oder auf der rechten Seite?,right,left,choose,The towels are on the right of the image.
20257209,n441859,"Welches Geschlecht hat die Person, die einen Hut trägt?",male,male,query,The person is male.
202240709,n162148,Welche Farbe hat das Unterhemd?,pink,pink,query,The undershirt is pink.
20827186,n283587,Hat der Beistelltisch eine lange Länge?,no,yes,verify,"No, the side table is short."
201511022,n575770,Welche Art von Kleidung ist grau?,socks,jacket,query,The clothing is socks.
201175261,n357784,Sieht der Vorhang dünn und geschlossen aus?,no,yes,logical,"No, the curtain is closed but thick."
201527491,n118102,Befindet sich das Messer links neben dem Mädchen?,no,yes,verify,"No, the knife is to the right of the girl."
20963817,n119886,"Ist das Rohr, das weiß aussieht, groß und dünn?",yes,no,logical,"Yes, the pipe is tall and thin."
202223189,n257997,Vor wem befindet sich der Mann?,crowd,crowd,query,The man is in front of the crowd.
202223187,n257997,Wer befindet sich vor der Menge?,man,man,query,The man is in front of the crowd.
20262688,n172618,Ist das kleine Mädchen rechts oder links vom Drachen?,left,left,choose,The girl is to the left of the kite.
20177594,n55058,Sehen Sie irgendwelche Serviertabletts rechts neben der runden Tasse?,yes,yes,verify,"Yes, there is a serving tray to the right of the mug."
2046678,n71728,Befindet sich die runde Schale links oder rechts von dem Mann auf der linken Seite?,right,right,choose,The bowl is to the right of the man.
201207201,n222915,Welche Früchte liegen auf dem Blattgemüse?,apples,apples,query,The fruits are apples.
202174622,n398429,"Was befindet sich vor der Bank, die sich rechts neben der Kaffeemaschine befindet?",table,sink,query,The table is in front of the bench.
202174627,n398429,Wovor befindet sich der Tisch?,bench,dining table,query,The table is in front of the bench.
20317203,n350766,Welches Kochgeschirr befindet sich über der Schublade?,coffee pot,microwave,query,The cooking utensil is a coffee pot.
20451836,n6908,Sind das Glas und der Bilderrahmen aus dem gleichen Material hergestellt?,no,yes,compare,"No, the glass is made of glass and the picture frame is made of wood."
20896683,n548534,"Gibt es rechts neben den scharfen Messern, die auf der Arbeitsplatte liegen, einen Geschirrspüler?",no,yes,verify,"No, there is an oven to the right of the knives."
20451833,n6908,Ist der Bilderrahmen aus dem gleichen Material wie der Tisch?,no,yes,compare,"No, the picture frame is made of wood and the table is made of metal."
20783148,n355339,"Was für ein Gerät ist über dem Tisch, das sich vor den Leuten befindet?",laptop,laptop,query,The device is a laptop.
20783141,n355339,Hinter welchem Gerät befindet sich der Laptop?,screen,screen,query,The laptop computer is behind the screen.
2093976,n450919,Wie sauber ist der Schlamm in Grasnähe?,dirty,dirty,query,The mud is dirty.
202144725,n37274,Was für ein Gerät befindet sich auf der Kiste?,blender,radio,query,The appliance is a blender.
20306961,n554880,Was für ein Möbelstück ist links neben dem Mobiltelefon?,chair,chair,query,The piece of furniture is a chair.
20657099,n486200,Ist ein Lastwagen auf der Straße?,no,no,verify,"No, there is a traffic light in the street."
202156896,n543966,Stehen die Elefanten hinter den Felsen?,yes,yes,verify,"Yes, the elephants are standing behind the rocks."
202156894,n543966,Wohinter stehen die großen Tiere?,rocks,zoo,query,The elephants are standing behind the rocks.
202156890,n543966,Welches Tier steht hinter den Felsen?,elephants,elephant,query,The elephants are standing behind the rocks.
202156891,n543966,"Was sind das für Tiere, die hinter den Felsen stehen, die nicht klein sind?",elephants,elephants,query,The animals are elephants.
20721832,n89148,Befindet sich das Mädchen unter einem ausgestopften Bären?,no,yes,verify,"No, the girl is below a doll."
202156898,n543966,Welches Tier steht vor den gelben Blumen?,elephants,elephant,query,The elephants are in front of the flowers.
202156899,n543966,Welches Tier steht vor den Blumen?,elephants,elephant,query,The elephants are in front of the flowers.
201068277,n159802,Was trägt die Frau?,blouse,shirt,query,The woman is wearing a blouse.
201068273,n159802,Wer trägt eine Bluse?,woman,girl,query,The woman is wearing a blouse.
20898778,n243701,Welche Farbe hat die Ampel?,black,red,query,The traffic signal is black.
20287791,n317260,"Auf welcher Seite befindet sich der Schiedsrichter, auf der rechten oder auf der linken?",right,left,choose,The umpire is on the right of the image.
202108087,n133585,Sind die kurzen Hosen lang und schwarz?,no,yes,logical,"No, the shorts are black but short."
202126116,n573460,"Befindet sich der Schiedsrichter links oder rechts von der Person, die den Schläger hält?",left,left,choose,The umpire is to the left of the player.
202126117,n573460,Wer befindet sich vor den weißen Schuhen?,umpire,man,query,The umpire is in front of the shoes.
201974558,n274905,"Sind die Hosen, die weiss aussehen, weich und dünn?",yes,no,logical,"Yes, the trousers are soft and thin."
202012498,n326988,Worin befinden sich die Gläser?,cabinets,floor,query,The glasses are inside the cabinets.
20482531,n195249,Sieht das Baumwollhemd dunkelblau und kurz aus?,yes,yes,logical,"Yes, the shirt is dark blue and short."
20709943,n24526,Wer trägt ein Hemd?,woman,guy,query,The woman is wearing a shirt.
202012496,n326988,"Sind die Gläser, die sich rechts neben der Fernbedienung befindet, schwarz oder gold?",gold,black,choose,The glasses are gold.
20482537,n195249,Welche Farbe hat das Hemd aus Baumwolle?,dark blue,blue,query,The shirt is dark blue.
20414479,n16936,Wer trägt das Hemd?,skateboarder,boy,query,The skateboarder is wearing a shirt.
201676327,n233607,"Befindet sie sich links oder rechts von dem Computer, der nicht geschlossen ist?",left,left,choose,The person is to the left of the computer.
20746516,n477215,Sehen die Wildblumen hässlich aus?,no,no,verify,"No, the wildflowers are beautiful."
202156947,n543966,Wie gross sind die grauen Steine?,large,large,query,The rocks are large.
202100681,n280089,Was befindet sich Ihrer Meinung nach in dem Utensilienhalter?,utensils,tea pot,query,The utensils are sitting in the utensil holder.
20942305,n137182,Auf welcher Seite des Bildes befindet sich der Mann?,right,left,query,The man is on the right of the image.
202102634,n386682,Welche Art von Möbeln ist rechteckig?,cabinets,cabinets,query,The furniture is cabinets.
202265875,n534106,Befindet sich das frittierte Essen oben oder unten?,top,bottom,choose,The donut is in the top of the image.
201068183,n159802,Ist die Person links neben der Haarspange asiatisch und erwachsen?,yes,yes,logical,"Yes, the woman is Asian and adult."
20717065,n67005,Welche Farbe hat die kleine Tasche?,dark,black,query,The bag is dark.
202208481,n124651,Wie breit ist diese Straße?,wide,narrow,query,The road is wide.
201528165,n118102,Hat das Gerät hinter dem Tisch eine schwarze Farbe?,no,no,verify,"No, the stove is white."
201751740,n355567,Sieht die Person links von der Dame glücklich und modern aus?,yes,yes,logical,"Yes, the person is happy and modern."
2090954,n565418,Gibt es irgendwelche Türen?,no,no,verify,"No, there are no doors."
2044506,n184551,Was macht der Mann?,reading,outfit,query,The man is reading.
201548676,n314171,Ist das Getränk rechts vom Mixer aus Glas?,yes,yes,verify,"Yes, the alcohol is made of glass."
201770656,n310625,Ist das Waschbecken unter einem Spiegel?,no,no,verify,"No, the sink is below a faucet."
201480380,n39114,Wer trägt die Turnschuhe?,boy,boy,query,The boy is wearing sneakers.
20705919,n264887,"Wie heisst das Gerät, das sich rechts neben den weissen Tassen befindet?",computer mouse,clear,query,The device is a computer mouse.
202144455,n37274,Wer trägt die Uhr?,man,guy,query,The man is wearing a watch.
201536289,n538684,Befindet sich der Fänger rechts oder links vom stehenden Schlagmann?,left,left,choose,The catcher is to the left of the batter.
20550523,n579928,Gibt es auf dem Bild sowohl eine Tür als auch ein Fenster?,no,yes,logical,"No, there is a window but no doors."
2093757,n450919,Welche Größe hat der Hut?,small,large,query,The hat is small.
201920457,n187544,"Glauben Sie, dass das Hemd rot ist?",yes,yes,verify,"Yes, the shirt is red."
2093752,n450919,Ist der Hut blau und klein?,no,no,logical,"No, the hat is small but white."
202208467,n124651,Welche Größe hat das Krankenhaus?,large,small,query,The hospital is large.
202040124,n542609,Worauf laufen die Menschen?,platform,platform,query,The people are walking on the platform.
202040122,n542609,Worauf laufen die Menschen?,platform,platform,query,The people are walking on the platform.
202049479,n381072,Gibt es sowohl einen Teller als auch einen Kuchen?,yes,yes,logical,"Yes, there are both a plate and a cake."
20306616,n554880,"Welche Art von Gerät befindet sich links von der Person, die eine Uhr trägt?",camera,camera,query,The device is a camera.
20340573,n513100,Was für ein  Möbelstück ist rechts neben dem Vogel?,chair,chair,query,The piece of furniture is a chair.
20340572,n513100,Gibt es einen Stuhl unter dem Tisch?,yes,yes,verify,"Yes, there is a chair underneath the table."
201504740,n298104,Worauf befindet sich die Blume?,surfboard,sand,query,The flower is on the surf board.
20611737,n28996,Gibt es entweder Löffel oder Behälter?,yes,no,logical,"Yes, there is a spoon."
20340577,n513100,Welches Möbelstück befindet sich rechts neben dem Vogel?,chair,chair,query,The piece of furniture is a chair.
20550290,n579928,Welches Fahrzeug steht auf dem Rasen?,van,trailer,query,The vehicle is a van.
201997291,n250715,Befindet sich der Stuhl rechts oder links von dem weißen Gerät?,right,left,choose,The chair is to the right of the telephone.
20691508,n153293,Sieht der Boden sauber und weiß aus?,no,no,logical,"No, the floor is clean but black."
20503835,n324644,Haben die hohen Fenster eine weiße Farbe?,no,no,verify,"No, the windows are black."
202218682,n578564,Sieht das Glasfenster geschlossen und rechteckig aus?,yes,no,logical,"Yes, the window is closed and rectangular."
20691504,n153293,Sieht der saubere Boden blau aus?,no,yes,verify,"No, the floor is black."
202266019,n534106,Ist dies ein Bett oder eine Couch?,couch,couch,choose,This is a couch.
202081859,n433692,Wie groß ist das Tier in der Mitte des Bildes?,small,large,query,The cat is small.
201935776,n500209,Sind sowohl der Krug als auch das Regal aus dem gleichen Material hergestellt?,no,no,compare,"No, the jar is made of glass and the shelf is made of wood."
20645457,n98544,Welche Farbe hat der Boden Ihrer Meinung nach?,gray,gray,query,The floor has gray color.
202100465,n386688,Gibt es Drachen?,no,no,verify,"No, there are no kites."
20741297,n23762,Wie dick ist die große Person?,thin,thin,query,The person is thin.
201765829,n488874,Ist der Surfer ungesund?,no,no,verify,"No, the surfer is healthy."
20647343,n98540,"Wie hoch ist das Gras, über das er springt?",short,short,query,The grass is short.
20285532,n192021,"Ist das Fenster, das quadratisch aussieht, sauber und getönt?",no,yes,logical,"No, the window is clear but clean."
201444864,n289376,Welcher Ort ist es?,lawn,park,query,It is a lawn.
201879696,n290409,Sieht der Korb hinter dem Lastwagen hellblau und neu aus?,yes,no,logical,"Yes, the basket is light blue and new."
202243698,n296467,Welche Art von Möbeln sind aus Holz?,table,table,query,The furniture is a table.
201527825,n118102,"Was befindet sich vor dem Gerät, das sich rechts vom Mädchen befindet?",table,counter,query,The table is in front of the stove.
20609373,n437064,"Sind das Utensil, das silber aussieht, und das Utensil vor dem Kuchen beide metallisch?",yes,yes,logical,"Yes, both the utensil and the spoon are metallic."
20963774,n119886,Auf welcher Seite befindet sich der kleine Wasserhahn?,left,left,query,The faucet is on the left of the image.
20827214,n283587,Welches Möbelstück befindet sich rechts neben dem Sofa?,side table,chair,query,The piece of furniture is a side table.
20752317,n209843,Gibt es entweder Schränke oder Regale?,yes,yes,logical,"Yes, there is a cabinet."
20706070,n264887,"Befindet sich die weiße Tastatur links oder rechts vom Becher, der aus Kunststoff besteht?",left,left,choose,The keyboard is to the left of the cup.
20752312,n209843,Worauf befindet sich das Handtuch?,wall,bathtub,query,The towel is on the wall.
20536034,n410476,An welchem Ort wurde dieses Bild aufgenommen?,plain,plain,query,It is at the plain.
201798375,n530733,Ist die Theke braun?,no,no,verify,"No, the counter is black."
201872909,n309148,Haben die Flagge und das Feuerwehrauto die gleiche Farbe?,no,no,compare,"No, the flag is blue and the fire truck is white."
20468760,n171169,Welches Tier steht vor den Bäumen?,horse,horse,query,The animal is a horse.
20468762,n171169,Vor was steht das Pferd?,trees,trees,query,The horse is in front of the trees.
20541220,n527290,Was für ein Möbelstück ist oben auf dem Teppich unten im Bild?,table,couch,query,The piece of furniture is a table.
201878417,n342511,"Welches Tier sitzt auf dem Sitz, der orange aussieht?",dog,dog,query,The dog is sitting atop the seat.
20541225,n527290,"Steht der Tisch auf dem beigen Teppich, der auf dem Boden liegt?",yes,yes,verify,"Yes, the table is on top of the rug."
201047505,n234683,Welche Art von Kleidung ist nicht schick?,dress shirt,shirt,query,The clothing is a dress shirt.
201832389,n432591,Worauf befindet sich die Lampe?,nightstand,nightstand,query,The lamp is sitting atop the nightstand.
20637027,n184385,"Sehen Sie entweder einen Löffel oder eine Gabel, die aus Kunststoff hergestellt sind?",no,no,logical,"No, there is a spoon but it is made of stainless steel."
20637029,n184385,Ist das kleine Utensil aus Kunststoff oder aus Edelstahl?,stainless steel,artwork,choose,The spoon is made of stainless steel.
20151646,n313060,Welche Art von Kleidung ist warm?,sweatshirt,jacket,query,The clothing is a sweatshirt.
20151641,n313060,"Wie wird das Kleidungsstück, das offen ist, genannt?",sweatshirt,jacket,query,The clothing item is a sweatshirt.
20151642,n313060,Welches Kleidungsstück ist offen?,sweatshirt,jacket,query,The clothing item is a sweatshirt.
20151649,n313060,Welches Kleidungsstück ist bequem?,sweatshirt,jacket,query,The clothing item is a sweatshirt.
20511652,n208458,Sieht der klare Himmel blau aus?,yes,no,verify,"Yes, the sky is blue."
201957351,n536256,Ist die Lampe weiß und groß?,yes,yes,logical,"Yes, the lamp is white and tall."
201669479,n238266,Was ist auf dem Cupcake?,candle,candle,query,The candle is on the cupcake.
20982581,n52544,Welche Art von Möbeln ist abgebildet?,table,table,query,The furniture is a table.
201447176,n54180,Benutzt der Mann einen Lautsprecher?,no,no,verify,"No, the man is using a camera."
202262979,n538039,Wo ist der Lastwagen?,road,parking lot,query,The truck is on the road.
2058595,n497658,Scheinen die Bäume grün zu sein?,yes,yes,verify,"Yes, the trees are green."
20786106,n12404,Wovor befindet sich die Frau?,cone,sidewalk,query,The woman is in front of the safety cone.
20786109,n12404,Steht die Frau vor einem Zaun?,no,no,verify,"No, the woman is in front of the cone."
20853873,n275857,Hat das Tor eine andere Farbe als das Gebäude?,no,yes,compare,"No, both the goal and the building are white."
201492393,n9856,Ist der Zaun im oberen Teil des Fotos?,yes,yes,verify,"Yes, the fence is in the top of the image."
201885312,n222297,Welche Form hat das Schwimmbecken unter dem Mann?,rectangular,round,query,The swimming pool is rectangular.
201751873,n355567,Wie gross ist das Netz?,small,large,query,The net is small.
202147742,n194179,Was befindet sich auf den Schuhen?,socks,socks,query,The socks are on the shoes.
202082034,n433692,"Sind die Bücher rechts neben den Stiften, die klein aussehen?",yes,yes,verify,"Yes, the books are to the right of the pens."
20942893,n244826,Sieht der Fußballspieler neben dem anderen Fußballspieler klein aus?,yes,no,verify,"Yes, the soccer player is small."
202258271,n216553,Welches Tier lehnt gegen den Zaunm aus Holz?,horse,horse,query,The horse is standing against the fence.
201663720,n35676,Befinden sich die Schubladen links neben dem sauberen Ofen?,no,yes,verify,"No, the drawers are to the right of the oven."
20385650,n90294,Welche Art von Gerät ist nicht eingeschaltet?,keyboard,cell phone,query,The device is a keyboard.
20385653,n90294,Welche Art von Gerät ist nicht eingeschaltet?,keyboard,cell phone,query,The device is a keyboard.
201920432,n187544,Hat das Hemd die gleiche Farbe wie das Gebäude?,no,no,compare,"No, the shirt is red and the building is white."
201861655,n390187,Sind die Hosen rot oder blau?,blue,blue,choose,The trousers are blue.
20385382,n90294,"Sieht das Gerät, das klein aussieht, blau aus?",no,no,verify,"No, the mouse is black."
202240653,n162148,Was für ein Gerät hat die Frau in der Hand?,remote control,controller,query,The woman holds onto the remote.
20942095,n137182,Was macht die junge Person?,walking,posing,query,The girl is walking.
20942097,n137182,Wer geht zu Fuß?,girl,woman,query,The girl is walking.
