id,imageId,question,gold_answer,cclm_answer,xgqa_type,fullAnswer
20330321,n260521,বেড়ার সামনের মূর্তিটি কিসের উপরে দাঁড়িয়ে আছে?,stage,bench,query,The statue is standing on the stage.
20330322,n260521,মূর্তিটি কোথায় দাঁড়িয়ে আছে?,stage,park,query,The statue is standing on the stage.
20330323,n260521,ঝাড়ু কিসে ধরে রয়েছে?,statue,basket,query,The statue is holding the broom.
20330325,n260521,ঐ মূর্তিটি কী ধরে রয়েছে?,broom,bench,query,The statue is holding the broom.
20330326,n260521,মূর্তিটি কী ধরে আছে?,broom,book,query,The statue is holding the broom.
20330339,n260521,মূর্তিটি কিসের সামনে?,fence,tree,query,The statue is in front of the fence.
20330340,n260521,মূর্তিটি কিসের আগে রয়েছে?,fence,tree,query,The statue is in front of the fence.
20330346,n260521,লম্বা গাছটি কি একটি বেড়ার সামনে?,yes,car,verify,"Yes, the tree is in front of a fence."
20330361,n260521,সেই ঝাড়ুটি কি দেখতে গাড় এবং লম্বা?,yes,long,logical,"Yes, the broom is dark and long."
20330427,n260521,বেড়াটি কি ছোট নাকি লম্বা?,short,long,choose,The fence is short.
20330476,n260521,গাড় দেখতে যানটির সামনে কী রয়েছে?,fence,statue,query,The fence is in front of the car.
20330477,n260521,গাড়ির সামনে কী আছে?,fence,statue,query,The fence is in front of the car.
20330480,n260521,বেড়াটি রয়েছে যে যানটির সামনে তাকে কী বলা হয়?,car,no,query,The vehicle is a car.
20330481,n260521,বেড়াটি কোন যানের সামনে রয়েছে?,car,car,query,The fence is in front of the car.
20330492,n260521,বেড়াটি কি একটি গাড়ির পিছনে?,no,car,verify,"No, the fence is in front of a car."
20330509,n260521,লম্বা বেড়াটি কি কাঠের তৈরি গাছের পিছনে নাকি সামনে?,behind,behind,choose,The fence is behind the tree.
20330516,n260521,গাড়িটি কি পাতলা এবং গাড়?,no,car,logical,"No, the car is dark but fat."
20330524,n260521,ওই গাড়িটা কি রুপালী?,no,car,verify,"No, the car is dark."
20330545,n260521,গাড়িটি কি চিকন নাকি মোটা?,fat,motorcycle,choose,The car is fat.
20330547,n260521,খাটো নয় এমন মূর্তিটির বামের যানটি কী?,car,car,query,The vehicle is a car.
20330578,n260521,বন্ধ নয় যে বইটি সেটি কী রঙের?,white,black,query,The book has white color.
20330582,n260521,বেঞ্চের উপরের বইটি কি খোলা এবং সাদা?,yes,yes,logical,"Yes, the book is open and white."
20330592,n260521,বইটি কি একটি বেঞ্চের উপরে?,yes,book,verify,"Yes, the book is above a bench."
20340401,n513100,ছবিটি কী দেখাচ্ছে?,patio,patio,query,It is showing a patio.
20340402,n513100,এটি কোন জায়গা?,patio,patio,query,It is a patio.
20340405,n513100,টেবিলটি কি বেড়ার মত একই উপাদানে তৈরি?,yes,plastic,compare,"Yes, both the table and the fence are made of wood."
20340412,n513100,উঠানের রঙ কী টেবিলের চেয়ে আলাদা?,yes,white,compare,"Yes, the yard is green and the table is white."
20340435,n513100,উঠোনটা কীসের সামনে?,tree,fence,query,The yard is in front of the tree.
20340468,n513100,বেড়াটি কি ছোট এবং কাঠের?,yes,small,logical,"Yes, the fence is small and wooden."
20340484,n513100,এটি কি একটি ছোট বেড়া?,yes,fence,verify,"Yes, that is a small fence."
20340493,n513100,বেড়াটি কি সাদা?,no,white,verify,"No, the fence is brown."
20340509,n513100,বেড়াটি কী দিয়ে তৈরি?,wood,wood,query,The fence is made of wood.
20340515,n513100,বেড়াটি কী ধরণের আসবাবের পিছনে?,chair,chair,query,The fence is behind the chair.
20340516,n513100,বেড়াটি কী ধরণের আসবাবের পিছনে?,chair,chair,query,The fence is behind the chair.
20340524,n513100,উঠানটি কি বড় আকারের?,yes,small,verify,"Yes, the patio is large."
20340554,n513100,টেবিলের নিচের চেয়ারটি কি সাদা দেখায়?,yes,yes,verify,"Yes, the chair is white."
20340560,n513100,প্যাটিওতে থাকা আসবাবটিকে কি বলা হয়?,chair,chair,query,The piece of furniture is a chair.
20340562,n513100,টেবিলের নিচের সাদা জিনিসটি কিসের উপরে রয়েছে?,patio,table,query,The chair is sitting on the patio.
20340565,n513100,টেবিলের নিচে কি চেয়ারগুলি আছে?,yes,chairs,verify,"Yes, there is a chair below the table."
20340568,n513100,টেবিলের নিচে কী আছে?,chair,chair,query,The chair is underneath the table.
20340569,n513100,টেবিলের নিচের আসবাবটি কী?,chair,table,query,The piece of furniture is a chair.
20340572,n513100,চেয়ারটি কি একটি টেবিলের নিচে?,yes,table,verify,"Yes, there is a chair underneath the table."
20340573,n513100,পাখিটির ডানপাশের আসবাবটি কী?,chair,chair,query,The piece of furniture is a chair.
20340577,n513100,কোন আসবাব পাখিটির ডানপাশে?,chair,right,query,The piece of furniture is a chair.
20340632,n513100,"পাখিটি কী করছে, বিশ্রাম নিচ্ছে নাকি খেলছে?",playing,playing,choose,The bird is playing.
20340640,n513100,পাখিটি কিসের উপরে দাঁড়িয়ে আছে?,table,chair,query,The bird is standing on top of the table.
20340642,n513100,আসবাবটি কী যার উপরে পাখিটি দাঁড়িয়ে আছে?,table,table,query,The piece of furniture is a table.
20340702,n513100,টেবিলটি কি সাদা এবং কাঠের?,yes,yes,logical,"Yes, the table is white and wooden."
20340711,n513100,টেবিলটি কী রঙের?,white,white,query,The table is white.
20340743,n513100,বেড়ার সাথে লাগানো প্যাটিও এর উপরে কী আসবাব রয়েছে?,table,table,query,The piece of furniture is a table.
20340746,n513100,টেবিলটি কিসের উপরে রয়েছে?,patio,patio,query,The table is sitting on the patio.
20340749,n513100,কোনো থালা অথবা চেয়ার আছে কি?,yes,no,logical,"Yes, there is a chair."
20340750,n513100,কোন সাদা ক্যাবিনেট বা চেয়ার আছে কি?,yes,yes,logical,"Yes, there is a white chair."
20340766,n513100,অন্য চেয়ারের বামের চেয়ারটি কোন রঙের?,white,white,query,The chair is white.
20340769,n513100,কাঠের তৈরি বেড়ার সামনে কী আছে?,chair,bush,query,The chair is in front of the fence.
20340770,n513100,বেড়ার সামনে কী আছে?,chair,bush,query,The chair is in front of the fence.
20340771,n513100,বেড়ার সামনের আসবাবটির নাম কী?,chair,table,query,The piece of furniture is a chair.
20340772,n513100,বেড়ার সামনে কোন ধরণের আসবাব রয়েছে?,chair,chair,query,The piece of furniture is a chair.
20340778,n513100,কাঠের টেবিলটির নিচে কী আছে?,chair,chair,query,The chair is underneath the table.
20340780,n513100,সাদা টেবিলের নীচে কী ধরণের আসবাব রয়েছে?,chair,chair,query,The piece of furniture is a chair.
20340781,n513100,টেবিলের নীচে কোন ধরণের আসবাব রয়েছে?,chair,chair,query,The piece of furniture is a chair.
20340782,n513100,সাদা টেবিলটির নিচে কি একটি চেয়ার আছে?,yes,no,verify,"Yes, there is a chair underneath the table."
20340788,n346247,কোন জায়গা দেখানো হয়েছে?,school,road,query,It is a school.
20340789,n346247,এটি কোন জায়গা?,school,road,query,It is a school.
20340793,n346247,স্কুলটির রঙ কি নির্বাপকের মত একই?,yes,no,compare,"Yes, both the school and the hydrant are red."
20340803,n346247,ভাস্কর্যটি কি ম্যানহোলের ঢাকনার মত একই উপাদানে তৈরি?,yes,metal,compare,"Yes, both the sculpture and the manhole cover are made of metal."
20340813,n346247,ছবিতে কি চেয়ার এবং জানালা উভয়ই আছে?,no,no,logical,"No, there is a window but no chairs."
20340834,n346247,নিচু জানালাটি কতটা প্রশস্ত?,wide,wide,query,The window is wide.
20340844,n346247,সাইনটির কাছের জানালাটি কি বন্ধ নাকি খোলা?,closed,closed,choose,The window is closed.
20340856,n346247,ম্যানহোলের ঢাকনাটি কি ধাতব এবং গোলাকার?,yes,metal,logical,"Yes, the manhole cover is metallic and round."
20340877,n346247,স্কুলের আকার কী?,large,round,query,The school is large.
20340887,n346247,স্কুলটি কী দিয়ে তৈরি?,brick,brick,query,The school is made of brick.
20340893,n346247,স্কুলটি কী রঙের?,red,red,query,The school is red.
20340918,n346247,কোন আয়না বা গাড়ি আছে কি?,no,no,logical,"No, there are no mirrors or cars."
20340928,n346247,খালি ফুটপাথ কী রঙের?,gray,gray,query,The sidewalk is gray.
20340983,n346247,উঁচু জানালাগুলোর উভয়ই কি চওড়া এবং বন্ধ?,yes,closed,logical,"Yes, the windows are wide and closed."
20340988,n346247,গাছের পাশের জানালাগুলি কতটা চওড়া?,wide,narrow,query,The windows are wide.
20341037,n346247,রাস্তাটি কি ধূসর এবং খালি?,yes,yes,logical,"Yes, the street is gray and empty."
20341097,n346247,ওই অগ্নিনির্বাপকটি কোথায়?,grass,sidewalk,query,The fire hydrant is on the grass.
20341098,n346247,অগ্নিনির্বাপকটি কোথায়?,grass,sidewalk,query,The fire hydrant is on the grass.
20341099,n346247,ঘাসের উপরে কি একটি অগ্নিনির্বাপক রয়েছে?,yes,yes,verify,"Yes, there is a fire hydrant on the grass."
20341110,n346247,ভাস্কর্যটি ছবির কোন পাশে রয়েছে?,right,left,query,The sculpture is on the right of the image.
20341116,n346247,ধাতব ভাস্কর্যটি কি বক্রাকার দেখাচ্ছে?,yes,round,verify,"Yes, the sculpture is curved."
20341117,n346247,ভাস্কর্যটি কি লম্বা এবং বক্রাকার দেখাচ্ছে?,yes,short,logical,"Yes, the sculpture is tall and curved."
20341125,n346247,স্কুলের সামনের গাছের সামনে কী আছে?,sculpture,fire hydrant,query,The sculpture is in front of the tree.
20341127,n346247,ভাস্কর্যটি কিসের সামনে আছে?,tree,building,query,The sculpture is in front of the tree.
20341130,n346247,"স্কুলের সামনের যে গাছটা, তার সামনে কি আপনি একটি বেড়া দেখতে পাচ্ছেন?",no,yes,verify,"No, there is a sculpture in front of the tree."
20341174,n346247,স্কুলের সামনের দরজাগুলি কী দিয়ে তৈরি?,metal,glass,query,The doors are made of metal.
20341181,n346247,সিঁড়ির পিছনের দরজাগুলি কি দেখতে কাঁচের এবং আয়তাকার?,no,yes,logical,"No, the doors are rectangular but metallic."
20341185,n346247,ধাতব দরজাগুলি কি সিঁড়ির পিছনে?,yes,door,verify,"Yes, the doors are behind the stairs."
20341193,n346247,স্কুলের সামনের দরজাগুলির সামনে কী আছে?,stairs,tree,query,The stairs are in front of the doors.
20341195,n346247,সিড়িগুলি কিসের সামনে?,doors,building,query,The stairs are in front of the doors.
20341202,n346247,ছবিতে কি স্কুলের সামনে চিত্রকর্মগুলি রয়েছে?,yes,yes,verify,"Yes, there is a painting on the front of the school."
20342293,n16425,দুই ব্যক্তিই কি একই লিঙ্গের?,yes,male,compare,"Yes, all the people are female."
20342299,n16425,"লোকটি ছবির কোথায়, ডানে নাকি বামে?",left,left,choose,The person is on the left of the image.
20342305,n16425,অন্য ব্যক্তির সামনের ব্যক্তিটি কি বসে আছে বলে মনে হচ্ছে?,no,chair,verify,"No, the person is walking."
20342331,n16425,লোকটি কম পাশে?,left,left,query,The person is on the left of the image.
20342343,n16425,অন্য ব্যক্তির বামপাশের ব্যক্তিটি কি পুরুষ নাকি মহিলা?,female,male,choose,The person is female.
20342383,n16425,কোন ধরণের যান নীল?,bus,bus,query,The vehicle is a bus.
20342389,n16425,অন্যান্য বাসের ডানপাশের বাসটি কোন রঙের?,blue,white,query,The bus is blue.
20342394,n16425,অন্য বাসের ডানের বাসটি কি লাল এবং বড়?,no,no,logical,"No, the bus is large but blue."
20342434,n16425,ধাতুর তৈরি কোনো বাস আছে কি?,yes,yes,verify,"Yes, there is a bus that is made of metal."
20342449,n16425,কোন ধরণের যানবাহন সোনার?,bus,bus,query,The vehicle is a bus.
20342476,n16425,লোকটির ডানের ধাতব বাসটি কি দেখতে সবুজ?,no,no,verify,"No, the bus is gold."
20342479,n16425,টেলিফোনের খুঁটির সামনে কী আছে?,bus,bus,query,The bus is in front of the utility pole.
20342481,n16425,টেলিফোনের খুঁটির সামনে কী যান রয়েছে?,bus,passenger,query,The vehicle is a bus.
20342499,n16425,শার্টটি কি হলুদ দেখায়?,no,yellow,verify,"No, the shirt is gray."
20342508,n16425,"কোন যানটি টেলিফোনের খুঁটির পিছনে, ট্রেন নাকি বাস?",bus,bus,choose,The telephone pole is behind a bus.
20344915,n560243,টেনিস বল এবং লনের মধ্যে কী মিল রয়েছে?,color,color,compare,"The color, both the tennis ball and the lawn are green."
20344919,n560243,শার্টটির কি টেনিস বলের চেয়ে আলাদা রঙ আছে?,yes,white,compare,"Yes, the tennis ball is green and the shirt is white."
20344935,n560243,গাছগুলির সামনে কী আছে বলে আপনি মনে করেন?,lawn,fence,query,The lawn is in front of the plants.
20344936,n560243,গাছগুলির সামনে কী আছে?,lawn,fence,query,The lawn is in front of the plants.
20344938,n560243,উঠানটি কিসের সামনে?,plants,fence,query,The lawn is in front of the plants.
20344942,n560243,কোন চশমা বা টেনিস বল আছে?,yes,yes,logical,"Yes, there is a tennis ball."
20344951,n560243,"টেনিস বলটি কোন পাশে, ডানে নাকি বামে?",left,left,choose,The tennis ball is on the left of the image.
20344960,n560243,টেনিস বল কী রঙের?,green,green,query,The tennis ball has green color.
20345012,n560243,ক্রীড়াবিদটি কি দেখতে তরুণ নাকি বয়স্ক?,young,young,choose,The athlete is young.
20345021,n560243,টেনিস বলটি যে র‍্যাকেটের ভিতরে যাচ্ছে তাতে কে দেখছে?,athlete,boy,query,The athlete looks at the tennis ball.
20345022,n560243,টেনিস বল কে দেখছে?,athlete,boy,query,The athlete looks at the tennis ball.
20345023,n560243,ওই ক্রীড়াবিদটি কিসের দিকে তাকিয়ে আছে?,tennis ball,tennis ball,query,The athlete looks at the tennis ball.
20345030,n560243,ধাতুুর তৈরি টেনিস র‍্যাকেটটি কে ধরে আছে?,athlete,boy,query,The athlete is holding onto the tennis racket.
20345031,n560243,র‍্যাকেটটি কে ধরে রয়েছে?,athlete,boy,query,The athlete is holding onto the tennis racket.
20345034,n560243,ক্রীড়াবিদ কী ধরে রয়েছে?,racket,racket,query,The athlete is holding onto the racket.
20345066,n560243,শার্টটি কী রঙের?,white,white,query,The shirt is white.
20345078,n560243,বড় হাতা যে শার্টটি নয় সেটি কার উপরে পরা আছে?,athlete,shirt,query,The shirt is worn on the athlete.
20345079,n560243,শার্টটি কার উপর পরা রয়েছে?,athlete,boy,query,The shirt is worn on the athlete.
20345098,n560243,র‍্যাকেটটি কি ছবির বামপাশে রয়েছে?,no,left,verify,"No, the racket is on the right of the image."
20345101,n560243,র‍্যাকেটটি কি দেখতে ধাতব এবং বৃত্তাকার?,yes,square,logical,"Yes, the racket is metallic and round."
20345108,n560243,ক্রিড়াবিদের ডানপাশে কোন উপাদানে টেনিস র‍্যাকেটটি তৈরি?,metal,metal,query,The tennis racket is made of metal.
20345133,n560243,কী টেনিস বলের ভিতরে যাচ্ছে?,racket,tennis ball,query,The tennis racket is going into the tennis ball.
20345134,n560243,ধাতুর তৈরি টেনিস র‍্যাকেটটি কিসের ভিতরে যাচ্ছে বলে আপনি মনে করেন?,tennis ball,fence,query,The racket is going into the tennis ball.
20345159,n560243,শর্টসগুলি কি কালো এবং নরম উভয়ই?,yes,black,logical,"Yes, the shorts are black and soft."
20345163,n560243,ক্রীড়াবিদের উপরে পরা শর্টসগুলি কী রঙের বলে আপনি মনে করেন?,black,black,query,The shorts are black.
20345170,n560243,শর্টস কার উপরে পরা রয়েছে?,athlete,shirt,query,The shorts are worn on the athlete.
20345171,n560243,শর্টসগুলি কাদের উপরে পরা?,athlete,shorts,query,The shorts are worn on the athlete.
20345172,n560243,কালো শর্টসগুলি কি একটি ক্রিড়াবিদের উপরে পরানো?,yes,shorts,verify,"Yes, the shorts are worn on an athlete."
20349725,n468864,কে বসে আছে?,woman,woman,query,The woman is sitting.
20349740,n468864,তিনি কি যুবতী?,yes,woman,verify,"Yes, the woman is young."
20349765,n468864,তিনি কী করছেন?,looking down,looking down,query,The woman is looking down.
20349766,n468864,নিচে তাকিয়ে আছে কে?,woman,woman,query,The woman is looking down.
20349768,n468864,সে কি পড়ছে?,no,cell phone,verify,"No, the woman is looking down."
20349783,n468864,যুবতী মহিলাটি কী করছে?,cell phone,looking down,query,The woman is holding the cellphone.
20349785,n468864,মহিলাটি কী ধরে আছে?,cell phone,cell phone,query,The woman is holding the cellphone.
20349798,n468864,শার্টটি কে পরে রয়েছে?,woman,lady,query,The woman is wearing a shirt.
20349802,n468864,মহিলাটি কী পরে রয়েছে?,shirt,dress,query,The woman is wearing a shirt.
20349836,n468864,খোলা পার্সটি কি ছবির নিচের অংশে নাকি উপরে অংশে রয়েছে?,bottom,top,choose,The purse is in the bottom of the image.
20349863,n468864,বন্ধ নয় এমন ব্যাগটি কী রঙের?,beige,brown,query,The purse is beige.
20349903,n468864,সেলফোনটির ডানপাশের সেলফোনগুলি কী রঙের বলে আপনি মনে করেন?,white,white,query,The mobile phones have white color.
20349917,n468864,কালো চুল কি কোঁকড়ানো নাকি সোজা?,straight,straight,choose,The hair is straight.
20349929,n468864,চুল কি কালো বা স্বর্ণকেশী বলে মনে হচ্ছে?,black,black,choose,The hair is black.
20349930,n468864,চুল কি লম্বা এবং সোজা?,yes,long,logical,"Yes, the hair is long and straight."
20349947,n468864,কালো চুল কি লম্বা নাকি ছোট?,long,long,choose,The hair is long.
20349965,n468864,শার্টটি কি হাতাকাটা নাকি ছোট হাতা?,sleeveless,hat,choose,The shirt is sleeveless.
20349971,n468864,শার্টটির রঙ কী?,white,white,query,The shirt is white.
20349975,n468864,সাদা শার্টটি কি জরি দিয়ে তৈরি?,yes,shirt,verify,"Yes, the shirt is made of lace."
20361210,n352479,জ্যাকেট এবং টুপির কি আলাদা রঙ আছে?,yes,white,compare,"Yes, the jacket is blue and the hat is white."
20361234,n352479,এটি কি একজন স্নোবোর্ডার নাকি স্কেটবোর্ডার?,snowboarder,snowboarder,choose,This is a snowboarder.
20361243,n352479,কে দাঁড়িয়ে আছে?,snowboarder,woman,query,The snowboarder is standing.
20361249,n352479,এমন কি কোনও স্কেটবোর্ডার বা স্নোবোর্ডার রয়েছেন যারা লাফাচ্ছেন?,no,no,logical,"No, there is a snowboarder but she is standing."
20361254,n352479,মহিলা ব্যক্তিটি কি দাঁড়িয়ে আছে নাকি লাফাচ্ছে?,standing,standing,choose,The snowboarder is standing.
20361266,n352479,কে চড়ছে?,snowboarder,woman,query,The snowboarder is riding.
20361282,n352479,স্নোবোর্ডারটি কোন লিঙ্গের?,female,female,query,The snowboarder is female.
20361307,n352479,যেই ব্যক্তিটি পুরুষ নয় সে কি গ্লাভস পরে আছে?,yes,glove,verify,"Yes, the snowboarder is wearing a glove."
20361310,n352479,কে একটি গ্লাভস পরে আছেন?,snowboarder,woman,query,The snowboarder is wearing a glove.
20361313,n352479,যে স্নোবোর্ডারটি পুরুষ নয় তিনি কি একটি হেলমেট পরে রয়েছেন?,no,no,verify,"No, the snowboarder is wearing a glove."
20361315,n352479,কে একটি টুপি পরে রয়েছে?,snowboarder,woman,query,The snowboarder is wearing a hat.
20361316,n352479,টুপিটি কে পরে আছে?,snowboarder,woman,query,The snowboarder is wearing a hat.
20361321,n352479,কে গগলস পরে আছে?,snowboarder,woman,query,The snowboarder is wearing goggles.
20361323,n352479,স্নোবোর্ডার কি গগলস পরে আছে?,yes,no,verify,"Yes, the snowboarder is wearing goggles."
20361326,n352479,কে মাটি পরে রয়েছে?,snowboarder,woman,query,The snowboarder is wearing the ground.
20361329,n352479,কে একটি জ্যাকেট পরে রয়েছে?,snowboarder,woman,query,The snowboarder is wearing a jacket.
20361330,n352479,জ্যাকেটটি কে পরে আছে?,snowboarder,woman,query,The snowboarder is wearing a jacket.
20361335,n352479,কে একটি বুট পরে আছে?,snowboarder,woman,query,The snowboarder is wearing a boot.
20361349,n352479,জ্যাকেটটি কি নীল এবং বড় হাতা?,yes,yes,logical,"Yes, the jacket is blue and long sleeved."
20361400,n352479,মাটি কি শুকনা নাকি ভেজা?,wet,wet,choose,The ground is wet.
20361447,n352479,ঐ স্নোবোর্ডটি কি দেখতে লম্বা এবং চওড়া?,no,long,logical,"No, the snowboard is long but narrow."
20361477,n352479,কোন পোশাকগুলি বেইজ?,snow pants,pants,query,The clothing items are snow pants.
20361480,n352479,কোন পোশাকগুলি লম্বা?,snow pants,pants,query,The clothing items are snow pants.
20361481,n352479,কোন ধরণের পোশাক লম্বা?,snow pants,pants,query,The clothing is snow pants.
20361485,n352479,খাটো নয় যে তুষার প্যান্টগুলি সেগুলি কি দেখতে বেইজ?,yes,khaki,verify,"Yes, the snow pants are beige."
20361493,n352479,স্নোপ্যান্টগুলি কি দেখতে কালো এবং লম্বা?,no,long,logical,"No, the snowpants are long but beige."
20381084,n398257,গালিচাটি কি উদ্ভিদটির মত একই রঙের?,yes,orange,compare,"Yes, both the rug and the plant are green."
20381106,n398257,ফুলের পাত্রটি কি কিবোর্ডের চেয়ে রঙে আলাদা?,no,black,compare,"No, both the flower pot and the keyboard are white."
20381119,n398257,ডেস্কের উপরে থাকা যন্ত্রটির মতো একই উপাদান দিয়ে তৈরি কোন যন্ত্রটি?,computer monitor,computer mouse,query,The computer monitor is made of the same material as the keyboard.
20381120,n398257,কিবোর্ডটি কি কম্পিউটার মনিটরের মত একই উপাদানে তৈরি?,yes,computer monitor,compare,"Yes, both the keyboard and the computer monitor are made of plastic."
20381139,n398257,কম্পিউটার মনিটর এবং চেয়ার কি আলাদা রঙের?,yes,black,compare,"Yes, the computer monitor is black and the chair is white."
20381153,n398257,কিবোর্ডের রঙ কী গাছের রঙের মত একই?,no,black,compare,"No, the plant is green and the keyboard is white."
20381179,n398257,বইটি কি গাছের চেয়ে রঙে আলাদা?,yes,no,compare,"Yes, the book is red and the plant is green."
20381182,n398257,ছবির ফ্রেমটি কি চেয়ারের মত একই উপাদানে তৈরি?,no,wood,compare,"No, the picture frame is made of wood and the chair is made of metal."
20381186,n398257,কম্পিউটার মনিটর এবং ছবির ফ্রেম কি একই উপাদান দিয়ে তৈরি?,no,wood,compare,"No, the computer monitor is made of plastic and the picture frame is made of wood."
20381201,n398257,আপনি কি কোনো ধাতব ডেস্ক বা বাক্স দেখতে পাচ্ছেন?,yes,yes,logical,"Yes, there is a metal desk."
20381216,n398257,আয়তাকার আসবাবটিকে কী বলা হয়?,desk,desk,query,The piece of furniture is a desk.
20381221,n398257,"কোন ধরণের আসবাব আয়তাকার নয়, তাক নাকি ডেস্ক?",shelf,desk,choose,The shelf is not rectangular.
20381224,n398257,ওটি কি একটি বিছানা নাকি ডেস্ক?,desk,desk,choose,That is a desk.
20381231,n398257,কিবোর্ডের নিচের ডেস্কটি কী আকারের?,rectangular,large,query,The desk is rectangular.
20381235,n398257,যন্ত্রটির নিচে কী যার উপরে কম্পিউটার মনিটরটি রয়েছে?,desk,desk,query,The desk is under the keyboard.
20381239,n398257,কোন ধরণের আসবাব কিবোর্ডের নিচে?,desk,desk,query,The piece of furniture is a desk.
20381262,n398257,চেয়ারের উপরে কী ধরণের আসবাব রয়েছে?,desk,chair,query,The piece of furniture is a desk.
20381273,n398257,গাছটি কিসের ভিতরে আছে?,flower pot,pot,query,The plant is in the plant pot.
20381274,n398257,গাছটি কিসের ভিতরে আছে?,flower pot,pot,query,The plant is in the plant pot.
20381280,n398257,কোন ধাতব চেয়ার বা ল্যাম্প আছে?,yes,yes,logical,"Yes, there is a metal chair."
20381301,n398257,চেয়ারটি কি হলুদ এবং ধাতব?,no,chair,logical,"No, the chair is metallic but black."
20381305,n398257,কালো চেয়ারটি কোন উপাদানে তৈরি?,metal,leather,query,The chair is made of metal.
20381327,n398257,ডেস্কের নিচে কী আছে?,chair,rug,query,The chair is under the desk.
20381328,n398257,কীবোর্ডের নিচের ডেস্কের নিচে কী ধরনের আসবাব রয়েছে?,chair,chair,query,The piece of furniture is a chair.
20381347,n398257,"গালিচার সামনের সোয়েটশার্টটি কী রঙের, বাদামি নাকি নীল?",brown,brownie,choose,The sweatshirt is brown.
20381357,n398257,চেয়ার থেকে কী ঝুলছে?,sweatshirt,cord,query,The sweatshirt is hanging from the chair.
20381359,n398257,সোয়েটশার্টটি কোথা থেকে ঝুলছে?,chair,chair,query,The sweatshirt is hanging from the chair.
20381361,n398257,সোয়েটশার্টটি কোন ধরণের আসবাব থেকে ঝুলছে?,chair,couch,query,The sweatshirt is hanging from the chair.
20381364,n398257,গালিচার সামনে কী আছে?,sweatshirt,desk,query,The sweatshirt is in front of the rug.
20381367,n398257,সোয়েটশার্টটি কিসের সামনে?,rug,computer,query,The sweatshirt is in front of the rug.
20381380,n398257,ছবির ফ্রেমটি কি দেখতে কাঠের এবং বাদামি?,no,wood,logical,"No, the picture frame is wooden but white."
20381395,n398257,কাঠের তাকটি কোন পাশে?,right,right,query,The shelf is on the right of the image.
20381405,n398257,পুরো তাকটি কি স্টিলের তৈরি?,no,metal,verify,"No, the shelf is made of wood."
20381409,n398257,তাকটি কি ভর্তি এবং স্টেইনলেস স্টিলের?,no,shelf,logical,"No, the shelf is full but wooden."
20381414,n398257,কাঠের তৈরি তাকটি কি ভর্তি নাকি খালি?,full,empty,choose,The shelf is full.
20381422,n398257,গালিচাটি ছবির কোন পাশে রয়েছে?,left,left,query,The rug is on the left of the image.
20381428,n398257,গালিচাটি কি কাপড়ের তৈরি সোয়েটশার্টের পিছনে?,yes,shirt,verify,"Yes, the rug is made of cloth."
20381460,n398257,আপনি কি সোয়েটশার্টের পিছনের গালিচাগুলি দেখতে পাচ্ছেন?,yes,yes,verify,"Yes, there is a rug behind the sweatshirt."
20381468,n398257,লাল বইটি ছবিটির কোন পাশে?,right,left,query,The book is on the right of the image.
20381480,n398257,লাল বইটি কি পাতলা নাকি মোটা?,thick,mat,choose,The book is thick.
20381490,n398257,বইটি কি দেখতে বন্ধ?,yes,shelf,verify,"Yes, the book is closed."
20381495,n398257,তাকের উপরের বইটি কি চিকন এবং লাল?,no,shelf,logical,"No, the book is red but thick."
20381508,n398257,কাঠের তৈরি তাকের উপরে কী রয়েছে?,book,desk,query,The book is on the shelf.
20381511,n398257,বইটা কিসের উপরে?,shelf,shelf,query,The book is on the shelf.
20381557,n398257,ছবির ফ্রেমের নীচের যন্ত্রটি কি কালো দেখায়?,no,computer,verify,"No, the computer monitor is white."
20381564,n398257,ছবির ফ্রেমের নিচের যন্ত্রটি কি প্লাস্টিকের তৈরি?,yes,computer,verify,"Yes, the computer monitor is made of plastic."
20381570,n398257,ছবির ফ্রেমের নিচের যন্ত্রটি কি যেটি কাঠের তৈরি?,computer monitor,computer,query,The device is a computer monitor.
20381571,n398257,ছবির ফ্রেমের নিচে কী ধরণের যন্ত্র রয়েছে?,computer monitor,computer,query,The device is a computer monitor.
20381575,n398257,ছবির ফ্রেমের নিচে কী আছে?,computer monitor,computer,query,The computer monitor is under the picture frame.
20381577,n398257,ছবির ফ্রেমের নিচে কোন যন্ত্র রয়েছে?,computer monitor,computer,query,The device is a computer monitor.
20381582,n398257,যন্ত্রটির উপরে কী ধরণের যন্ত্র রয়েছে যার নিচে ডেস্কটি রয়েছে?,computer monitor,monitor,query,The device is a computer monitor.
20381583,n398257,কিবোর্ডের উপরে কী ধরণের যন্ত্র রয়েছে?,computer monitor,computer monitor,query,The device is a computer monitor.
20381590,n398257,কম্পিউটার মনিটরটি কি একটি উই কন্ট্রোলারের উপরে?,no,desk,verify,"No, the computer monitor is above the keyboard."
20381592,n398257,আপনি কি কোনো বালিশ বা কাগজ দেখতে পাচ্ছেন?,no,yes,logical,"No, there are no papers or pillows."
20381625,n398257,গাছের নীচে গাছের পাত্রটি কি পূর্ণ এবং বাদামী দেখাচ্ছে?,no,full,logical,"No, the plant pot is full but white."
20381630,n398257,উদ্ভিদের পাত্রটি কি ভর্তি নাকি খালি?,full,empty,choose,The plant pot is full.
20381632,n398257,গাছটির নিচে কী আছে?,flower pot,pot,query,The flower pot is under the plant.
