id,imageId,question,gold_answer,cclm_answer,xgqa_type,fullAnswer
20227105,n68769,"Женщина, которая сидит и смотрит на меню?",yes,woman,verify,"Yes, the woman is looking at the menu."
202012599,n326988,На какой стороне фотографии полки?,left,left,query,The shelves are on the left of the image.
201536418,n538684,Справа от теста есть судьи?,no,no,verify,"No, the umpire is to the left of the batter."
20511621,n208458,Навес темный и сухой?,yes,umbrella,logical,"Yes, the canopy is dark and dry."
202218593,n578564,Белые бумажные полотенца в нижней части или в верхней части фотографии?,bottom,bottom,choose,The paper towels are in the bottom of the image.
201975071,n274905,Из какой компании?,adidas,adidas,query,The hat is from adidas.
201434265,n545516,Из чего сделаны окна?,glass,metal,query,The windows are made of glass.
201654426,n6309,"Что это за животные слева от жокея, который сидит в тележке?",horses,car,query,The animals are horses.
201654424,n6309,Слева от забора есть коровы?,no,no,verify,"No, there are horses to the left of the fence."
201412341,n143672,"А снежные штаны, которые не выглядят мокрыми?",yes,yes,verify,"Yes, the snow pants are wet."
201976777,n279173,Рюкзак выглядит маленьким?,yes,yes,verify,"Yes, the backpack is small."
201641288,n532213,"Как называется знак, который висит над высоким человеком?",street sign,street sign,query,The sign is a street sign.
20717109,n67005,Что это за мебель?,bed,bed,query,The piece of furniture is a bed.
201975049,n274905,Шляпа выглядит черно-белой?,yes,black,verify,"Yes, the hat is black and white."
201641287,n532213,Что висит над человеком?,street sign,traffic light,query,The street sign is hanging above the man.
201641286,n532213,Что висит над высоким человеком?,street sign,traffic light,query,The street sign is hanging above the man.
201641282,n532213,На каком уличном знаке висит черно-белый?,traffic light,street sign,query,The street sign is hanging from the signal light.
201794876,n119944,Что общего у дерева и мешка?,material,color,compare,"The material, both the tree and the bag are wooden."
20412052,n363445,Десерт под помидорами?,no,cake,verify,"No, the dessert is below the carrots."
20412053,n363445,Какая еда находится под маленькой крышкой?,dessert,hot dog,query,The food is a dessert.
20673114,n59147,"И белая штука справа от стула, и туалетная бумага справа от туалета сделаны из бумаги?",yes,yes,logical,"Yes, both the toilet paper and the toilet paper are made of paper."
2044674,n184551,Женщина все еще грустная?,no,yes,logical,"No, the woman is still but happy."
20673117,n59147,Что лежит на столе?,toilet paper,magazine,query,The toilet paper is resting on the table.
20923068,n480253,Какой автомобиль не красный?,ambulance,taxi,query,The vehicle is an ambulance.
2017111,n324908,Козел справа от лошади выглядит белым?,no,no,verify,"No, the goat is brown."
20705812,n264887,Что это за мебель?,desk,desk,query,The piece of furniture is a desk.
20550406,n579928,"Как называется животное, стоящее на траве?",horse,horse,query,The animal is a horse.
20550407,n579928,Какое животное стоит на траве?,horse,horse,query,The animal is a horse.
20673118,n59147,"Туалетная бумага, которая находится справа от стула, опирается на что?",table,wall,query,The toilet paper is resting on the table.
20705816,n264887,Что за большой предмет мебели на сцене?,desk,desk,query,The piece of furniture is a desk.
20468429,n171169,"Насколько велика труба, которая не коротка?",small,small,query,The pipe is small.
20248159,n49310,Какая одежда белая?,sweater,sweater,query,The clothing is a sweater.
202021472,n255161,Какого цвета картина?,red,white,query,The artwork has red color.
201068695,n159802,Как называется серый предмет одежды?,dress shirt,shirt,query,The clothing item is a dress shirt.
20248154,n49310,Что это за предмет одежды в полоску?,sweater,shirt,query,The clothing item is a sweater.
20144639,n273901,Автобус за другим автобусом выглядит белым и прямоугольным?,no,bus,logical,"No, the bus is rectangular but blue."
201735564,n240973,С какой стороны деревянный поднос?,right,left,query,The tray is on the right of the image.
201065519,n429883,"Человек, который слева от исполнителя стоит возле стульев?",yes,people,verify,"Yes, the man is standing near the chairs."
202101231,n472825,Лампа справа или слева от машины?,left,left,choose,The lamp is to the left of the car.
20262704,n172618,Кто в юбке?,girl,girl,query,The girl is wearing a skirt.
202265747,n534106,Кто в рубашке?,woman,woman,query,The woman is wearing a shirt.
202024849,n369595,Где дерево?,park,park,query,The tree is in the park.
20340632,n513100,"Что птица делает, отдыхает или играет?",playing,playing,choose,The bird is playing.
201498444,n315887,Лента за кофейной чашкой?,yes,cord,verify,"Yes, the tape is behind the coffee cup."
201037030,n393305,Тротуар и дорожный знак сделаны из одного и того же материала?,no,concrete,compare,"No, the sidewalk is made of concrete and the traffic sign is made of metal."
2044903,n184551,"Сумка слева или справа от человека, накрытого зонтиком?",right,left,choose,The bag is to the right of the man.
201438282,n66756,Что перед ним?,net,fence,query,The net is in front of the man.
20691469,n153293,Из чего складываются полотенца?,shelves,basket,query,The towels are sitting inside the shelves.
201407334,n282607,"Есть ли люди за забором, которые представлены на этой фотографии?",no,yes,verify,"No, the man is in front of the fence."
20691466,n153293,"Какого цвета полотенца, которые сидят внутри полок?",black,green,query,The towels are black.
201407331,n282607,Перед кем этот человек?,fence,crowd,query,The man is in front of the fence.
20177899,n55058,"Насколько велики огурцы, которые находятся на верхней части разделочной доски?",small,small,query,The pickles are small.
201735690,n240973,Газета под прилавками?,yes,papers,verify,"Yes, the newspaper is under the shelves."
201987605,n470131,"Цвет бутылки такой же, как и у бумаги?",yes,white,compare,"Yes, both the bottle and the paper are white."
20169603,n58220,"Цвет дороги такой же, как у флага?",no,white,compare,"No, the flag is yellow and the road is black."
201983045,n526228,Есть ли телефоны слева от человека под рамой?,yes,no,verify,"Yes, there is a phone to the left of the man."
20706289,n264887,Маленькое устройство слева?,no,monitor,verify,"No, the speaker is on the right of the image."
201481487,n470920,Сидящая женщина справа от очков держит что?,umbrella,umbrella,query,The woman is holding the umbrella.
201756642,n567860,"Животное, которое выглядит маленьким черным и молодым?",no,no,logical,"No, the kitten is young but white."
202285540,n100991,"Вы видите какие-нибудь яблоки справа от плода, которые не густые?",no,no,verify,"No, there are waffles to the right of the banana."
202119928,n500308,Морозильник справа или слева от короткого стола рядом с дверью?,right,left,choose,The freezer is to the right of the table.
20984434,n12214,Сколько лет фигуристу в середине фотографии?,young,short,query,The skater is young.
20340983,n346247,"Высокие окна и широкие, и закрытые?",yes,open,logical,"Yes, the windows are wide and closed."
20984387,n12214,На ком черная шляпа?,skater,man,query,The hat is worn on the skater.
201347368,n65202,"Что делает человек, который смотрит наверх, катается на коньках или ездит верхом?",skating,skateboards,choose,The skateboarder is skating.
20541514,n527290,На какой стороне картинки находится черное устройство?,right,left,query,The television is on the right of the image.
20340988,n346247,Насколько широки окна рядом с деревом?,wide,wide,query,The windows are wide.
20705745,n264887,Какое устройство на столе?,monitor,computer mouse,query,The device is a monitor.
201556920,n525901,Какое устройство находится над клавиатурой?,laptop,computer mouse,query,The device is a laptop.
201956961,n536256,DVD-диски внутри подставки для телевизора открыты или закрыты?,closed,open,choose,The DVDs are closed.
20756914,n433532,Халат гладкий?,yes,coat,verify,"Yes, the robe is smooth."
202243791,n296467,Какого цвета этот стол?,red,white,query,The table has red color.
20330509,n260521,Длинный забор сзади или перед деревом сделан из дерева?,behind,behind,choose,The fence is behind the tree.
20247860,n49310,Сидящий справа от человека старый и счастливый?,yes,yes,logical,"Yes, the woman is old and happy."
201247081,n83784,А перед чем кресло?,plant,door,query,The chair is in front of the plant.
20551315,n153118,Цвет светофора отличается от цвета платформы?,yes,red,compare,"Yes, the platform is red and the traffic signal is black."
202162658,n69237,Какого цвета книжный шкаф?,black,black,query,The bookcase is black.
20667821,n181355,Что это за женщина?,shirt,magazine,query,The woman is wearing a shirt.
201795384,n119944,"Женщина, которая справа от слона сидит на чем?",bench,bench,query,The woman sits on the bench.
201795385,n119944,"Разве женщина, которая не худая, сидит на скамейке запасных?",yes,yes,verify,"Yes, the woman sits on a bench."
201795382,n119944,"Неужели женщина, которая не худая, смотрит на мобильный телефон?",no,no,verify,"No, the woman is looking at the man."
202241056,n460385,Какого цвета пицца в нижней части изображения?,white,white,query,The pizza is white.
202000663,n299528,Тротуар рядом с улицей чистый и твердый?,no,clean,logical,"No, the sidewalk is hard but dirty."
20968332,n288870,К чему этот человек склоняется?,pole,bench,query,The man is leaning against the pole.
20541546,n527290,Черное устройство слева или справа от дивана?,right,left,choose,The TV is to the right of the couch.
201393608,n305495,Какого цвета рубашка?,dark,gray,query,The shirt is dark.
20637305,n184385,Какой прибор белый?,stove,controller,query,The appliance is a stove.
20516049,n70461,Большой автомобиль слева или справа от людей?,left,left,choose,The train is to the left of the people.
201393601,n305495,"Какая одежда не темная, рубашка или носок?",sock,sock,choose,The sock is not dark.
201393603,n305495,Какая одежда не темная?,sock,sock,query,The clothing is a sock.
201795116,n119944,"Какое животное находится слева от женщины, рядом с которой сидит ребенок?",elephant,elephant,query,The animal is an elephant.
20782987,n355339,На чем сидит этот человек?,chair,chair,query,The man is sitting on the chair.
20151769,n313060,"Похоже, что брюки сняты?",no,yes,verify,"No, the trousers are on."
202285048,n100991,Фрукты на подносе желтые и толстые?,no,orange,logical,"No, the banana is yellow but thin."
202262837,n538039,Черная машина слева от женщины?,no,car,verify,"No, the car is to the right of a woman."
201879568,n290409,Какое транспортное средство перед корзиной?,truck,truck,query,The vehicle is a truck.
20611554,n28996,Этот контейнер большой или маленький?,large,large,choose,The container is large.
201669332,n238266,"На этом изображении есть и свечи, и торты?",yes,no,logical,"Yes, there are both a cake and a candle."
201804274,n51002,Есть ли маленькие столы или коробки?,yes,yes,logical,"Yes, there is a small desk."
201972699,n541482,"Шарф имеет другой цвет, чем куст?",yes,brown,compare,"Yes, the bush is green and the scarf is white."
201770658,n310625,На этом снимке есть зубные щетки?,yes,yes,verify,"Yes, there is a toothbrush."
201574214,n116329,"Над человеком, который стоит перед дверью, есть зонтик?",no,bus,verify,"No, there is a traffic light above the man."
202156687,n543966,"Облака над деревьями и тонкие, и серые?",no,dark,logical,"No, the clouds are gray but thick."
201885214,n222297,С какой стороны картины фрисби?,right,left,query,The frisbee is on the right of the image.
201896270,n111390,"Насколько велика посуда, которая режет торт?",large,large,query,The knife is large.
20982174,n52544,Блузка с длинным или коротким рукавом?,long sleeved,long,choose,The blouse is long sleeved.
20982179,n52544,Какого цвета блузка?,black,brown,query,The blouse is black.
201896318,n111390,Что это за нож?,cake,cake,query,The knife is slicing the cake.
20618861,n126087,Рубашка оранжевая с коротким рукавом?,yes,shirt,logical,"Yes, the shirt is orange and short sleeved."
202147831,n194179,Кто сидит справа от стула?,athlete,spectator,query,The person is sitting in front of the athlete.
201996785,n250715,Какого цвета слова?,gold,white,query,The words are gold.
20618869,n126087,Рубашка с короткими рукавами имеет синий цвет?,no,green,verify,"No, the shirt is orange."
201974935,n274905,"А шорты не длинные, мягкие и зеленые?",no,no,logical,"No, the shorts are soft but black."
202258138,n216553,Сумка рядом с забором сделана из пластика или ткани?,cloth,plastic,choose,The bag is made of cloth.
202258139,n216553,У забора есть сумка?,yes,yes,verify,"Yes, there is a bag near the fence."
20385517,n90294,"На этой фотографии есть и пульты дистанционного управления, и компьютерные мыши?",yes,no,logical,"Yes, there are both a remote control and a computer mouse."
201735165,n240973,Стена отличается по цвету от клавиатуры?,no,white,compare,"No, both the wall and the keyboard are white."
20699279,n512257,"Что это за одежда для флота, пиджак или шляпа?",jacket,suit,choose,The jacket is navy.
201959852,n572716,Самолет рядом с вывеской маленький или большой?,large,large,choose,The plane is large.
201439380,n199286,Эти два человека одного пола?,yes,male,compare,"Yes, all the people are female."
201757688,n4777,На месте преступления есть чашки?,yes,yes,verify,"Yes, there is a cup."
201429017,n64959,Какое устройство находится слева от холодильника?,stove,television,query,The appliance is a stove.
202133566,n412144,Скейтбордист над скейтпарком носит коленные подушечки?,no,skateboarder,verify,"No, the skateboarder is wearing jeans."
201902557,n435808,Какое устройство находится в верхней части компьютера?,router,keyboard,query,The device is a router.
202133564,n412144,Кто в джинсах?,skateboarder,skateboarder,query,The skateboarder is wearing jeans.
202133563,n412144,Кто в джинсах?,skateboarder,skateboarder,query,The skateboarder is wearing jeans.
201902552,n435808,Какое устройство находится в верхней части компьютера под столом?,router,keyboard,query,The device is a router.
202244266,n296467,"Как называется еда, которая находится справа от кексов рядом с морковью?",rice,rice,query,The food is rice.
201188320,n483840,Кто носит пиджак?,man,man,query,The man is wearing a jacket.
201951734,n256120,Какой автомобиль старый?,van,van,query,The vehicle is a van.
20385778,n90294,"На фотографии есть и зонты, и сумки?",no,yes,logical,"No, there is a bag but no umbrellas."
201188325,n483840,Старик в шляпе?,no,gentleman,verify,"No, the man is wearing a jacket."
20462152,n571179,Кто носит брюки?,man,woman,query,The man is wearing trousers.
20462153,n571179,Кто в штанах?,man,woman,query,The man is wearing trousers.
20462158,n571179,Кто в пальто?,man,woman,query,The man is wearing a coat.
201804491,n51002,Камин квадратный и черный?,yes,square,logical,"Yes, the fireplace is square and black."
20953087,n413319,Кто в рубашке поло?,player,man,query,The player is wearing a polo shirt.
20891689,n347706,"Человек, который сидит, смотрит на кого?",child,boy,query,The man is looking at the kid.
20953081,n413319,Кто в шортах?,player,man,query,The player is wearing shorts.
20953088,n413319,Кто в рубашке поло?,player,man,query,The player is wearing a polo shirt.
20827504,n283587,Какая мебель мягкая?,chairs,chair,query,The furniture is chairs.
201322631,n311910,"С какой стороны картинки - машина, справа или слева?",left,left,choose,The car is on the left of the image.
202174096,n398429,"Какого цвета аппарат, на котором находится плита?",black,black,query,The oven has black color.
201935943,n500209,Это коричневая полка?,yes,yes,verify,"Yes, that is a brown shelf."
20978612,n551964,Из чего сделан забор?,wood,wood,query,The fence is made of wood.
201556748,n525901,"Какое устройство находится под ноутбуком, который не закрыт?",keyboard,printer,query,The device is a keyboard.
20827501,n283587,Какая мебель черная?,chairs,chair,query,The furniture is chairs.
20636816,n184385,"Прибор, который находится слева от разделочной доски, закрыт или, возможно, открыт?",closed,open,choose,The oven is closed.
201935924,n500209,"Как выглядит деревянная полка, большая или маленькая?",small,small,choose,The shelf is small.
20262487,n172618,Есть зеленые ботинки или лыжи?,yes,yes,logical,"Yes, there are green boots."
201185896,n494918,Что летает над землёй?,frisbee,ball,query,The frisbee is flying above the ground.
201185893,n494918,Фрисби перед деревьями?,yes,frisbee,verify,"Yes, the frisbee is in front of the trees."
201935929,n500209,Имеет ли полка коричневый цвет и маленький размер?,yes,yes,logical,"Yes, the shelf is brown and small."
20246006,n489190,Шлем справа от мотоцикла?,no,helmet,verify,"No, the helmet is to the right of the skateboarder."
201735422,n240973,Чёрный цыплёнок стоит на чём?,desk,desk,query,The chicken is standing on top of the desk.
201982950,n526228,Кофейный столик выглядит немного коричневым или белым?,brown,brown,choose,The coffee table is brown.
202023602,n95313,Какой материал кресла?,metal,leather,query,The chair is made of metal.
202156925,n543966,Какое животное перед деревьями?,elephants,elephant,query,The animals are elephants.
202156922,n543966,Какое животное перед деревьями?,elephants,elephant,query,The elephants are in front of the trees.
201676219,n233607,Какое устройство справа от полки?,computer,controller,query,The device is a computer.
202156920,n543966,"Какое животное перед деревьями, над которыми облака?",elephants,elephant,query,The elephants are in front of the trees.
20785827,n12404,Какого цвета бетонный тротуар?,white,red,query,The side walk is white.
201804660,n51002,Как называется устройство под белой картиной?,television,television,query,The device is a television.
201804661,n51002,Какое устройство находится под произведением искусства?,television,television,query,The device is a television.
202244695,n296467,"Выглядит ли чаша, которая находится слева от другой чаши, белой и пустой?",no,yes,logical,"No, the bowl is white but full."
202179615,n523165,"Человек, который не носит короткие джинсы?",no,man,verify,"No, the man is wearing shoes."
20827509,n283587,На какой стороне изображения стулья?,left,left,query,The chairs are on the left of the image.
20783255,n355339,Какое устройство справа от человека?,screen,laptop,query,The device is a screen.
20929612,n9181,Ковбойская шляпа над пиджаком рядом с мотоциклом?,yes,cowboy hat,verify,"Yes, the cowboy hat is above the jacket."
20349965,n468864,Рубашка без рукавов или с коротким рукавом?,sleeveless,shorts,choose,The shirt is sleeveless.
20783250,n355339,Экран перед ноутбуком?,yes,screen,verify,"Yes, the screen is in front of a laptop."
202012477,n326988,"Как ты думаешь, что за женщина перед тобой?",cabinets,game controller,query,The woman is in front of the cabinets.
202012476,n326988,Кто перед шкафами?,woman,man,query,The woman is in front of the cabinets.
20862758,n94074,Люди одного пола?,no,male,compare,"No, they are both male and female."
20262625,n172618,"Каков рост девушки, которая держит воздушного змея?",tall,short,query,The girl is tall.
201663548,n35676,Насколько чисто прибор под столешницей?,clean,clean,query,The dish washer is clean.
202223163,n257997,Кто играет?,man,child,query,The man is playing.
20226469,n68769,Человек возле меню носит что?,shirt,shirt,query,The man wears a shirt.
20518474,n141939,Душ рядом с зеркалом грязный и большой?,no,large,logical,"No, the shower is large but clean."
202023469,n95313,Какая мебель перед книжной полкой?,bed,chair,query,The piece of furniture is a bed.
202023467,n95313,Что перед книжной полкой?,bed,chair,query,The bed is in front of the bookshelf.
20511438,n229548,Насколько тяжелый вертолет?,heavy,heavy,query,The helicopter is heavy.
20511439,n229548,Что несет корабль?,helicopter,helicopter,query,The helicopter is carrying the ship.
201228219,n154856,Какого цвета лампа справа от скамейки?,black,black,query,The lamp is black.
2075742,n315859,Насколько широки лыжи в нижней части самолета?,wide,narrow,query,The skis are wide.
201447004,n54180,Туалетная бумага на правой стороне изображения?,yes,toilet paper,verify,"Yes, the toilet paper is on the right of the image."
202100662,n280089,На какой стороне изображения находится металлическая посуда?,left,left,query,The utensils are on the left of the image.
201548696,n314171,"Какой напиток находится в приборе, который использует приправы?",alcohol,blender,query,The drink is alcohol.
202081254,n314630,"Выглядит ли контейнер, расположенный справа от бумажного полотенца, маленьким и оранжевым?",yes,yes,logical,"Yes, the container is small and orange."
201548698,n314171,"Как ты думаешь, в чем алкоголь?",blender,blender,query,The alcohol is in the blender.
20609189,n437064,"Цвет чаши такой же, как и у стола?",yes,white,compare,"Yes, both the bowl and the table are white."
201064814,n88933,Что такое синий предмет мебели на картинке?,sofa,chair,query,The piece of furniture is a sofa.
20887489,n282436,Насколько велика клавиатура?,large,large,query,The keyboard is large.
202285228,n100991,Какая еда слева от белого яйца?,sausage,sausage,query,The food is a sausage.
201480233,n39114,"На фотографии есть и шляпы, и мальчики?",yes,yes,logical,"Yes, there are both a hat and a boy."
201056036,n259002,"Черная машина справа от человека, который смотрит на футболиста?",yes,car,verify,"Yes, the car is to the right of the spectator."
201068788,n159802,Какая одежда с длинными рукавами?,blouse,shirt,query,The clothing item is a blouse.
201068839,n159802,Какая одежда мягкая?,sweatshirt,sweater,query,The clothing is a sweatshirt.
201068838,n159802,Какая одежда на этой фотографии мягкая?,sweatshirt,sweater,query,The clothing is a sweatshirt.
201752788,n262929,Есть большие перчатки или шляпы?,no,no,logical,"No, there is a hat but it is small."
20307097,n554880,Какое устройство справа от женщины?,laptop,camera,query,The device is a laptop.
201322493,n311910,Есть машины или автобусы?,yes,yes,logical,"Yes, there is a bus."
20753536,n481777,"И небо, и горы одного цвета?",no,no,compare,"No, the sky is blue and the mountain side is white."
201393599,n305495,Какая одежда темная?,shirt,sweater,query,The clothing is a shirt.
20672989,n59147,Какая мебель на фото не маленькая?,chair,chair,query,The furniture is a chair.
201446976,n54180,Из какого материала сделана чашка над раковиной?,plastic,metal,query,The cup is made of plastic.
201446977,n54180,Из чего сделана чашка?,plastic,metal,query,The cup is made of plastic.
201438794,n66756,Насколько чистое большое поле?,dirty,dirty,query,The field is dirty.
201896132,n111390,Десерт на столе белый или голубой?,blue,blue,choose,The cake is blue.
201872912,n309148,"Материал здания такой же, как и гриль?",no,concrete,compare,"No, the building is made of cement and the grill is made of metal."
202100332,n386688,Насколько велика парусная лодка под самолётом?,large,large,query,The sailboat is large.
201037203,n393305,Футболка открыта и черная?,yes,black,logical,"Yes, the tee shirt is open and black."
20349929,n468864,Волосы кажутся черными или блондинистыми?,black,black,choose,The hair is black.
20381511,n398257,Книга о чем?,shelf,shelf,query,The book is on the shelf.
201412481,n143672,Что делает лыжник справа от другого лыжника?,looking down,skis,query,The skier is looking down.
201412482,n143672,Кто на снимке смотрит вниз?,skier,skier,query,The skier is looking down.
201068165,n159802,Цвет толстовки отличается от цвета бутылки с водой?,no,white,compare,"No, both the sweatshirt and the water bottle are black."
202049137,n381072,"Что находится на верхней части стола, которая не является узкой?",plate,plate,query,The plate is on top of the table.
202121992,n140421,Холодильник выглядит высоким?,yes,high,verify,"Yes, the refrigerator is tall."
201760730,n350732,Кто носит сандалии?,man,man,query,The man is wearing sandals.
201676175,n233607,"Что лежит на столе, под которым лежит ковер?",computer,vase,query,The computer is perched on the table.
20741234,n23762,Кружка слева от вазы белая и маленькая?,yes,flower,logical,"Yes, the mug is white and small."
202265979,n534106,Это голубой пол?,no,floor,verify,"No, the floor is brown."
202119416,n544255,Есть ли самолеты над коричневой землей?,no,no,verify,"No, there is an elephant above the ground."
201434098,n545516,Мужчина в галстуке?,no,man,verify,"No, the man is wearing a shirt."
202119414,n544255,Какое животное находится над землёй?,elephant,elephant,query,The animal is an elephant.
201434092,n545516,Тяжелый человек под самолетом?,yes,man,verify,"Yes, the man is below an airplane."
20285445,n192021,Вентилятор деревянный и коричневый?,no,air conditioner,logical,"No, the fan is wooden but white."
20177957,n55058,Какая кухонная утварь красная?,cutting board,cooker,query,The cooking utensil is a cutting board.
20177951,n55058,Какая кухонная утварь сделана из дерева?,cutting board,cutting board,query,The cooking utensil is a cutting board.
20479912,n520071,Насколько чистое радио?,clean,clean,query,The radio is clean.
202116880,n48494,На изображении есть поезд или забор?,yes,yes,logical,"Yes, there is a train."
202110114,n511881,Какое животное пасутся на траве?,sheep,sheep,query,The sheep is grazing on grass.
20550236,n579928,С какой стороны большой автомобиль?,left,left,query,The van is on the left of the image.
201997239,n250715,Из какого материала изготовлено кресло?,metal,plastic,query,The chair is made of metal.
201997232,n250715,"Есть ли столы или стулья, не металлические?",no,no,logical,"No, there is a chair but it is metallic."
201428716,n64959,"Труба имеет другой цвет, чем холодильник?",no,white,compare,"No, both the pipe and the fridge are white."
202102832,n386682,Что под шкафами?,microwave,dishwasher,query,The microwave is under the cabinets.
202218628,n578564,Фотография белая?,no,white,verify,"No, the picture is brown."
202162080,n69237,"Есть ли кофейные столики или кровати, которые не низкие?",no,no,logical,"No, there is a bed but it is low."
201735221,n240973,На чем сидит серое полотенце?,shelves,desk,query,The towel is sitting on the shelves.
201735220,n240973,Что сидит на полках?,towel,books,query,The towel is sitting on the shelves.
202243895,n296467,Какой овощ справа от моркови?,beans,carrot,query,The vegetables are beans.
201206923,n222915,"Какого цвета коврик, красный или синий?",red,red,choose,The mat is red.
201662992,n35676,Пол загорелый и грязный?,no,floor,logical,"No, the floor is tan but clean."
201765606,n488874,Что это за место?,beach,beach,query,It is a beach.
201873237,n309148,"Как вы думаете, какой тип транспортного средства - пешеход позади?",fire truck,fire truck,query,The pedestrian is behind the fire truck.
201765979,n488874,Что перед грязью?,beach,beach,query,The beach is in front of the dirt.
201765608,n488874,Это ферма или пляж?,beach,beach,choose,It is a beach.
201407360,n282607,С чем этот человек играет?,tennis ball,racket,query,The man is playing with a tennis ball.
20308383,n278312,Какое устройство находится справа от холодильника?,oven,radio,query,The appliance is an oven.
202218778,n578564,В какой части кастрюли?,right,left,query,The pan is on the right of the image.
2058536,n497658,Стеклянные окна большие или маленькие?,small,large,choose,The windows are small.
20340844,n346247,Окно рядом с вывеской закрыто или открыто?,closed,closed,choose,The window is closed.
202102901,n386682,"Какова форма прибора, находящегося под микроволновой печью?",square,ice maker,query,The dishwasher is square.
202262185,n28572,"Там или красные столы, или стулья?",yes,yes,logical,"Yes, there is a red chair."
201997153,n250715,Что это за мебель?,chair,chair,query,The piece of furniture is a chair.
201859716,n546884,Столовая площадь и гранит?,no,table,logical,"No, the table is square but wooden."
201997150,n250715,На этом изображении есть таблицы?,no,no,verify,"No, there are no tables."
202243836,n296467,На что посыпают?,cupcakes,carrot,query,The sprinkles are sprinkled on the cupcakes.
201826511,n59627,Мужчина рядом с другим мужчиной выглядит коротким и молодым?,yes,short,logical,"Yes, the man is short and young."
20631451,n570181,Мужчина за ловецом в маске для лица?,yes,catcher,verify,"Yes, the umpire is wearing a face mask."
201400164,n344136,Какая мебель не деревянная?,couch,bookshelf,query,The furniture is a couch.
201400167,n344136,Книжный шкаф справа?,no,left,verify,"No, the bookcase is on the left of the image."
20385685,n90294,Ноутбук рядом с зарядным устройством современный и черный?,no,laptop,logical,"No, the laptop is modern but silver."
201346713,n131634,Насколько сложен тротуар?,hard,stone,query,The sidewalk is hard.
20797563,n16656,Небо выглядит оранжевым и ярким?,no,no,logical,"No, the sky is bright but gray."
202262484,n538039,Что общего у грузовика и фрисби?,color,color,compare,"The color, both the truck and the frisbee are red."
201153564,n160664,"Животное рядом с человеком и черное, и длинное?",no,short,logical,"No, the giraffe is long but orange."
20968299,n288870,По какую сторону картины находится молодой человек?,left,left,query,The man is on the left of the image.
2012983,n318370,Бутылка рядом с напитком выглядит белой и закрытой?,no,no,logical,"No, the bottle is closed but red."
201623712,n501609,Есть белые посудомоечные машины или духовки?,no,buildings,logical,"No, there is an oven but it is red."
2072778,n498140,Насколько чистая дымовая труба?,dirty,clean,query,The chimney is dirty.
20503773,n324644,На чем висят светофоры?,cables,building,query,The traffic lights are hanging from the cables.
20503771,n324644,Что висит на кабелях?,traffic lights,wires,query,The traffic lights are hanging from the cables.
20503776,n324644,"Что висит над знаком, который выглядит белым и красным?",traffic lights,wires,query,The traffic lights are hanging above the stop sign.
20503774,n324644,Светофоры висят на кабелях?,yes,yes,verify,"Yes, the traffic lights are hanging from the cables."
20652501,n400036,"Вы видите там и матрасы, и футбольные мячи?",no,no,logical,"No, there is a soccer ball but no mattresses."
20782935,n355339,Что смотрит человек справа от кресла?,laptop,laptop,query,The man is watching the laptop.
20330319,n260521,Что стоит на сцене?,statue,statue,query,The statue is standing on the stage.
20503778,n324644,"Как вы думаете, что это за светофоры, которые выглядят черно-белыми, висят над ними?",stop sign,yes,query,The traffic lights are hanging above the stop sign.
20541288,n527290,"Кресло слева или справа от устройства, которое находится на полках?",left,left,choose,The chair is to the left of the TV.
201549013,n314171,Есть белый флаг или воздушный шар?,no,white,logical,"No, there is a balloon but it is green."
2098049,n513429,Есть ли клавиатуры рядом с ноутбуком на столе?,yes,yes,verify,"Yes, there is a keyboard near the laptop."
20982540,n52544,Где женщина стоит?,table,table,query,The woman is standing at the table.
202228467,n77818,Кошка справа от полотенец выглядит черной или белой?,black,black,choose,The cat is black.
20982544,n52544,На какой мебели стоит женщина?,table,table,query,The woman is standing at the table.
2098040,n513429,Какое устройство справа от чаши?,keyboard,computer,query,The device is a keyboard.
201429046,n64959,Черная плита слева или справа от кухонного крана?,right,left,choose,The stove is to the right of the faucet.
201429043,n64959,Плита справа от шкафа?,no,stove,verify,"No, the stove is to the right of the faucet."
201959885,n572716,Есть ли светофор над знаком рядом с взлетно-посадочной полосой?,no,yes,verify,"No, there is an airplane above the sign."
20516188,n70461,Дорога черная или белая?,black,black,choose,The road is black.
201758190,n4777,Стул справа от сумки коричневый или синий?,brown,brown,choose,The chair is brown.
20262814,n172618,Есть ли на этой фотографии самолеты над травой?,no,no,verify,"No, there is a kite above the grass."
201758199,n4777,Стул справа от чучела собаки твердый и коричневый?,yes,wood,logical,"Yes, the chair is hard and brown."
2053748,n146555,Какое животное слева от бутылки?,cow,cow,query,The animal is a cow.
201859383,n546884,С какой стороны картины белый крем?,right,left,query,The cream is on the right of the image.
201902619,n435808,Какая мебель коричневая?,desk,chair,query,The furniture is a desk.
20149600,n65866,Что находится на верхней части шкафа?,sink,toilet paper,query,The sink is on top of the cabinet.
202244398,n296467,Какой формы контейнер?,round,square,query,The container is round.
202023593,n95313,Какая мебель не покрыта?,bed,bed,query,The piece of furniture is a bed.
202121739,n140421,Стеклянный столик слева от холодильника круглый и маленький?,yes,round,logical,"Yes, the table is round and small."
201347405,n65202,Кто носит шорты?,skateboarder,boy,query,The skateboarder is wearing shorts.
20157336,n170941,"Справа от блина есть бекон, который сверху на тарелке?",yes,yes,verify,"Yes, there is bacon to the right of the pancake."
